# Freq_range	Reflection	Transmission
0.086000	1.096092	0.011655
0.086028	0.981520	0.011300
0.086056	0.878613	0.010638
0.086084	0.810182	0.009755
0.086112	0.790522	0.008782
0.086140	0.822485	0.007871
0.086168	0.897238	0.007155
0.086196	0.996638	0.006723
0.086224	1.097623	0.006596
0.086252	1.177555	0.006732
0.086280	1.219294	0.007032
0.086308	1.214856	0.007367
0.086336	1.166904	0.007607
0.086364	1.087788	0.007649
0.086392	0.996453	0.007442
0.086420	0.913958	0.006991
0.086448	0.858683	0.006361
0.086476	0.842284	0.005654
0.086505	0.867298	0.004986
0.086533	0.926875	0.004465
0.086561	1.006626	0.004160
0.086589	1.088101	0.004094
0.086617	1.153066	0.004234
0.086645	1.187594	0.004505
0.086673	1.185053	0.004808
0.086701	1.147359	0.005040
0.086729	1.084266	0.005118
0.086757	1.010926	0.005000
0.086785	0.944307	0.004688
0.086813	0.899323	0.004231
0.086841	0.885549	0.003706
0.086869	0.905240	0.003207
0.086897	0.953058	0.002818
0.086925	1.017510	0.002596
0.086953	1.083732	0.002562
0.086981	1.136928	0.002691
0.087009	1.165700	0.002927
0.087037	1.164499	0.003192
0.087065	1.134689	0.003402
0.087093	1.084026	0.003494
0.087121	1.024711	0.003429
0.087149	0.970516	0.003210
0.087177	0.933633	0.002871
0.087205	0.921986	0.002475
0.087233	0.937582	0.002094
0.087261	0.976237	0.001798
0.087289	1.028713	0.001632
0.087317	1.082945	0.001614
0.087345	1.126841	0.001728
0.087373	1.150999	0.001930
0.087401	1.150745	0.002156
0.087429	1.127034	0.002342
0.087457	1.086070	0.002434
0.087485	1.037753	0.002402
0.087514	0.993339	0.002245
0.087542	0.962871	0.001990
0.087570	0.952957	0.001685
0.087598	0.965384	0.001390
0.087626	0.996862	0.001159
0.087654	1.039911	0.001032
0.087682	1.084667	0.001023
0.087710	1.121173	0.001121
0.087738	1.141617	0.001291
0.087766	1.142030	0.001483
0.087794	1.123065	0.001645
0.087822	1.089717	0.001732
0.087850	1.050073	0.001720
0.087878	1.013403	0.001605
0.087906	0.988043	0.001409
0.087934	0.979546	0.001171
0.087962	0.989509	0.000938
0.087990	1.015332	0.000755
0.088018	1.050917	0.000655
0.088046	1.088143	0.000651
0.088074	1.118746	0.000734
0.088102	1.136186	0.000877
0.088130	1.137067	0.001040
0.088158	1.121817	0.001180
0.088186	1.094482	0.001260
0.088214	1.061715	0.001259
0.088242	1.031211	0.001174
0.088270	1.009939	0.001022
0.088298	1.002602	0.000832
0.088326	1.010637	0.000645
0.088354	1.031978	0.000497
0.088382	1.061621	0.000416
0.088410	1.092829	0.000414
0.088438	1.118691	0.000484
0.088466	1.133689	0.000605
0.088494	1.134897	0.000743
0.088523	1.122571	0.000864
0.088551	1.100009	0.000937
0.088579	1.072726	0.000943
0.088607	1.047154	0.000880
0.088635	1.029169	0.000758
0.088663	1.022787	0.000606
0.088691	1.029301	0.000453
0.088719	1.047068	0.000331
0.088747	1.071954	0.000265
0.088775	1.098326	0.000263
0.088803	1.120362	0.000322
0.088831	1.133367	0.000424
0.088859	1.134798	0.000543
0.088887	1.124785	0.000648
0.088915	1.106032	0.000713
0.088943	1.083143	0.000724
0.088971	1.061538	0.000675
0.088999	1.046209	0.000578
0.089027	1.040610	0.000452
0.089055	1.045918	0.000326
0.089083	1.060820	0.000224
0.089111	1.081875	0.000168
0.089139	1.104341	0.000166
0.089167	1.123273	0.000216
0.089195	1.134643	0.000303
0.089223	1.136225	0.000405
0.089251	1.128052	0.000496
0.089279	1.112354	0.000556
0.089307	1.093004	0.000568
0.089335	1.074602	0.000531
0.089363	1.061425	0.000451
0.089391	1.056473	0.000347
0.089419	1.060815	0.000240
0.089447	1.073406	0.000154
0.089475	1.091361	0.000105
0.089504	1.110657	0.000103
0.089532	1.127058	0.000145
0.089560	1.137083	0.000220
0.089588	1.138764	0.000308
0.089616	1.132062	0.000389
0.089644	1.118827	0.000443
0.089672	1.102338	0.000457
0.089700	1.086535	0.000428
0.089728	1.075110	0.000362
0.089756	1.070688	0.000274
0.089784	1.074253	0.000183
0.089812	1.084969	0.000108
0.089840	1.100402	0.000066
0.089868	1.117111	0.000063
0.089896	1.131442	0.000099
0.089924	1.140355	0.000163
0.089952	1.142101	0.000241
0.089980	1.136581	0.000312
0.090008	1.125340	0.000361
0.090036	1.111175	0.000376
0.090064	1.097486	0.000353
0.090092	1.087489	0.000298
0.090120	1.083502	0.000223
0.090148	1.086436	0.000144
0.090176	1.095621	0.000079
0.090204	1.108993	0.000041
0.090232	1.123584	0.000037
0.090260	1.136213	0.000068
0.090288	1.144207	0.000124
0.090316	1.145993	0.000192
0.090344	1.141428	0.000256
0.090372	1.131807	0.000301
0.090400	1.119536	0.000317
0.090428	1.107572	0.000299
0.090456	1.098742	0.000252
0.090484	1.095110	0.000187
0.090513	1.097525	0.000118
0.090541	1.105454	0.000060
0.090569	1.117133	0.000025
0.090597	1.129983	0.000021
0.090625	1.141211	0.000047
0.090653	1.148443	0.000097
0.090681	1.150253	0.000158
0.090709	1.146463	0.000216
0.090737	1.138163	0.000257
0.090765	1.127440	0.000273
0.090793	1.116886	0.000259
0.090821	1.109008	0.000219
0.090849	1.105662	0.000161
0.090877	1.107645	0.000100
0.090905	1.114539	0.000048
0.090933	1.124822	0.000016
0.090961	1.136236	0.000011
0.090989	1.146307	0.000034
0.091017	1.152908	0.000078
0.091045	1.154732	0.000133
0.091073	1.151575	0.000186
0.091101	1.144357	0.000224
0.091129	1.134899	0.000240
0.091157	1.125498	0.000229
0.091185	1.118396	0.000195
0.091213	1.115276	0.000144
0.091241	1.116896	0.000088
0.091269	1.122929	0.000040
0.091297	1.132057	0.000010
0.091325	1.142285	0.000005
0.091353	1.151401	0.000025
0.091381	1.157481	0.000064
0.091409	1.159316	0.000115
0.091437	1.156677	0.000164
0.091465	1.150346	0.000200
0.091493	1.141925	0.000216
0.091522	1.133464	0.000208
0.091550	1.126989	0.000177
0.091578	1.124045	0.000131
0.091606	1.125354	0.000081
0.091634	1.130668	0.000036
0.091662	1.138838	0.000008
0.091690	1.148085	0.000002
0.091718	1.156414	0.000019
0.091746	1.162067	0.000055
0.091774	1.163914	0.000102
0.091802	1.161703	0.000148
0.091830	1.156099	0.000183
0.091858	1.148525	0.000199
0.091886	1.140828	0.000193
0.091914	1.134855	0.000166
0.091942	1.132039	0.000124
0.091970	1.133078	0.000076
0.091998	1.137789	0.000034
0.092026	1.145163	0.000007
0.092054	1.153601	0.000001
0.092082	1.161286	0.000016
0.092110	1.166593	0.000049
0.092138	1.168456	0.000093
0.092166	1.166600	0.000137
0.092194	1.161594	0.000171
0.092222	1.154709	0.000188
0.092250	1.147626	0.000183
0.092278	1.142048	0.000158
0.092306	1.139317	0.000119
0.092334	1.140115	0.000075
0.092362	1.144317	0.000035
0.092390	1.151030	0.000008
0.092418	1.158806	0.000000
0.092446	1.165969	0.000014
0.092474	1.171003	0.000045
0.092503	1.172890	0.000087
0.092531	1.171333	0.000129
0.092559	1.166816	0.000163
0.092587	1.160486	0.000181
0.092615	1.153888	0.000178
0.092643	1.148610	0.000155
0.092671	1.145924	0.000118
0.092699	1.146502	0.000076
0.092727	1.150271	0.000036
0.092755	1.156439	0.000010
0.092783	1.163677	0.000001
0.092811	1.170427	0.000014
0.092839	1.175256	0.000043
0.092867	1.177178	0.000084
0.092895	1.175874	0.000125
0.092923	1.171756	0.000159
0.092951	1.165867	0.000178
0.092979	1.159642	0.000176
0.093007	1.154577	0.000156
0.093035	1.151894	0.000120
0.093063	1.152265	0.000078
0.093091	1.155665	0.000039
0.093119	1.161386	0.000012
0.093147	1.168197	0.000003
0.093175	1.174632	0.000014
0.093203	1.179320	0.000043
0.093231	1.181294	0.000083
0.093259	1.180210	0.000125
0.093287	1.176414	0.000160
0.093315	1.170864	0.000179
0.093343	1.164907	0.000180
0.093371	1.159973	0.000160
0.093399	1.157251	0.000126
0.093427	1.157421	0.000084
0.093455	1.160505	0.000044
0.093483	1.165864	0.000016
0.093512	1.172349	0.000006
0.093540	1.178563	0.000015
0.093568	1.183175	0.000044
0.093596	1.185224	0.000084
0.093624	1.184334	0.000127
0.093652	1.180793	0.000164
0.093680	1.175489	0.000185
0.093708	1.169703	0.000187
0.093736	1.164819	0.000169
0.093764	1.162011	0.000134
0.093792	1.161977	0.000092
0.093820	1.164786	0.000051
0.093848	1.169862	0.000021
0.093876	1.176119	0.000009
0.093904	1.182204	0.000018
0.093932	1.186808	0.000046
0.093960	1.188962	0.000088
0.093988	1.188249	0.000133
0.094016	1.184906	0.000172
0.094044	1.179760	0.000197
0.094072	1.174046	0.000201
0.094100	1.169125	0.000183
0.094128	1.166174	0.000148
0.094156	1.165925	0.000104
0.094184	1.168494	0.000060
0.094212	1.173362	0.000027
0.094240	1.179486	0.000013
0.094268	1.185542	0.000021
0.094296	1.190218	0.000050
0.094324	1.192516	0.000094
0.094352	1.191974	0.000143
0.094380	1.188774	0.000187
0.094408	1.183696	0.000215
0.094436	1.177949	0.000221
0.094464	1.172892	0.000205
0.094492	1.169730	0.000168
0.094521	1.169240	0.000120
0.094549	1.171598	0.000072
0.094577	1.176330	0.000035
0.094605	1.182428	0.000018
0.094633	1.188567	0.000026
0.094661	1.193411	0.000057
0.094689	1.195910	0.000105
0.094717	1.195542	0.000160
0.094745	1.192433	0.000210
0.094773	1.187325	0.000243
0.094801	1.181422	0.000253
0.094829	1.176107	0.000237
0.094857	1.172641	0.000198
0.094885	1.171870	0.000145
0.094913	1.174036	0.000090
0.094941	1.178713	0.000047
0.094969	1.184907	0.000026
0.094997	1.191269	0.000032
0.095025	1.196406	0.000066
0.095053	1.199189	0.000121
0.095081	1.199013	0.000185
0.095109	1.195940	0.000245
0.095137	1.190686	0.000287
0.095165	1.184469	0.000302
0.095193	1.178735	0.000286
0.095221	1.174833	0.000243
0.095249	1.173712	0.000182
0.095277	1.175697	0.000117
0.095305	1.180413	0.000065
0.095333	1.186861	0.000037
0.095361	1.193637	0.000042
0.095389	1.199246	0.000081
0.095417	1.202437	0.000146
0.095445	1.202491	0.000225
0.095473	1.199392	0.000301
0.095502	1.193836	0.000356
0.095530	1.187086	0.000380
0.095558	1.180695	0.000365
0.095586	1.176157	0.000315
0.095614	1.174567	0.000241
0.095642	1.176371	0.000160
0.095670	1.181249	0.000092
0.095698	1.188178	0.000054
0.095726	1.195650	0.000057
0.095754	1.202007	0.000104
0.095782	1.205810	0.000188
0.095810	1.206170	0.000292
0.095838	1.202964	0.000395
0.095866	1.196872	0.000474
0.095894	1.189246	0.000513
0.095922	1.181814	0.000501
0.095950	1.176300	0.000440
0.095978	1.174031	0.000345
0.096006	1.175629	0.000236
0.096034	1.180852	0.000141
0.096062	1.188625	0.000084
0.096090	1.197266	0.000084
0.096118	1.204847	0.000146
0.096146	1.209624	0.000264
0.096174	1.210440	0.000415
0.096202	1.207002	0.000571
0.096230	1.199973	0.000699
0.096258	1.190856	0.000770
0.096286	1.181675	0.000767
0.096314	1.174540	0.000690
0.096342	1.171166	0.000553
0.096370	1.172476	0.000390
0.096398	1.178358	0.000241
0.096426	1.187652	0.000146
0.096454	1.198372	0.000138
0.096482	1.208121	0.000234
0.096511	1.214618	0.000427
0.096539	1.216214	0.000688
0.096567	1.212302	0.000971
0.096595	1.203497	0.001218
0.096623	1.191557	0.001378
0.096651	1.179047	0.001412
0.096679	1.168797	0.001307
0.096707	1.163275	0.001084
0.096735	1.164014	0.000793
0.096763	1.171202	0.000509
0.096791	1.183563	0.000316
0.096819	1.198545	0.000291
0.096847	1.212810	0.000486
0.096875	1.222933	0.000913
0.096903	1.226160	0.001532
0.096931	1.221081	0.002258
0.096959	1.208050	0.002967
0.096987	1.189254	0.003522
0.097015	1.168383	0.003799
0.097043	1.149946	0.003721
0.097071	1.138345	0.003283
0.097099	1.136879	0.002574
0.097127	1.146888	0.001785
0.097155	1.167207	0.001195
0.097183	1.194078	0.001151
0.097211	1.221569	0.002019
0.097239	1.242456	0.004142
0.097267	1.249442	0.007778
0.097295	1.236501	0.013053
0.097323	1.200110	0.019930
0.097351	1.140140	0.028181
0.097379	1.060223	0.037404
0.097407	0.967498	0.047042
0.097435	0.871756	0.056438
0.097463	0.784110	0.064903
0.097491	0.715383	0.071782
0.097520	0.674493	0.076531
0.097548	0.667092	0.078774
0.097576	0.694699	0.078344
0.097604	0.754458	0.075299
0.097632	0.839570	0.069915
0.097660	0.940327	0.062647
0.097688	1.045561	0.054083
0.097716	1.144276	0.044871
0.097744	1.227189	0.035655
0.097772	1.287935	0.027007
0.097800	1.323754	0.019382
0.097828	1.335572	0.013079
0.097856	1.327495	0.008235
0.097884	1.305839	0.004828
0.097912	1.277880	0.002708
0.097940	1.250565	0.001634
0.097968	1.229397	0.001314
0.097996	1.217684	0.001456
0.098024	1.216247	0.001795
0.098052	1.223604	0.002127
0.098080	1.236559	0.002318
0.098108	1.251045	0.002309
0.098136	1.263054	0.002099
0.098164	1.269458	0.001738
0.098192	1.268581	0.001298
0.098220	1.260428	0.000854
0.098248	1.246554	0.000473
0.098276	1.229626	0.000198
0.098304	1.212790	0.000044
0.098332	1.198983	0.000002
0.098360	1.190336	0.000044
0.098388	1.187783	0.000132
0.098416	1.190943	0.000227
0.098444	1.198282	0.000298
0.098472	1.207506	0.000328
0.098501	1.216094	0.000312
0.098529	1.221838	0.000258
0.098557	1.223304	0.000182
0.098585	1.220088	0.000105
0.098613	1.212851	0.000044
0.098641	1.203125	0.000012
0.098669	1.192939	0.000012
0.098697	1.184361	0.000041
0.098725	1.179050	0.000087
0.098753	1.177911	0.000138
0.098781	1.180934	0.000179
0.098809	1.187227	0.000201
0.098837	1.195240	0.000199
0.098865	1.203124	0.000174
0.098893	1.209135	0.000132
0.098921	1.212011	0.000085
0.098949	1.211222	0.000041
0.098977	1.207065	0.000011
0.099005	1.200567	0.000001
0.099033	1.193244	0.000010
0.099061	1.186753	0.000036
0.099089	1.182534	0.000072
0.099117	1.181493	0.000109
0.099145	1.183829	0.000138
0.099173	1.188996	0.000153
0.099201	1.195849	0.000152
0.099229	1.202897	0.000134
0.099257	1.208637	0.000105
0.099285	1.211882	0.000071
0.099313	1.212006	0.000039
0.099341	1.209076	0.000014
0.099369	1.203819	0.000002
0.099397	1.197455	0.000003
0.099425	1.191425	0.000016
0.099453	1.187071	0.000037
0.099481	1.185352	0.000059
0.099510	1.186635	0.000079
0.099538	1.190629	0.000091
0.099566	1.196451	0.000094
0.099594	1.202826	0.000087
0.099622	1.208362	0.000072
0.099650	1.211852	0.000053
0.099678	1.212526	0.000033
0.099706	1.210211	0.000017
0.099734	1.205358	0.000007
0.099762	1.198934	0.000004
0.099790	1.192209	0.000008
0.099818	1.186482	0.000016
0.099846	1.182805	0.000026
0.099874	1.181767	0.000036
0.099902	1.183381	0.000044
0.099930	1.187100	0.000048
0.099958	1.191954	0.000048
0.099986	1.196778	0.000046
0.100014	1.200470	0.000042
0.100042	1.202241	0.000039
0.100070	1.201781	0.000036
0.100098	1.199320	0.000036
0.100126	1.195567	0.000036
0.100154	1.191533	0.000037
0.100182	1.188302	0.000037
0.100210	1.186770	0.000036
0.100238	1.187437	0.000033
0.100266	1.190289	0.000030
0.100294	1.194792	0.000026
0.100322	1.200006	0.000023
0.100350	1.204796	0.000023
0.100378	1.208087	0.000027
0.100406	1.209108	0.000033
0.100434	1.207574	0.000042
0.100462	1.203760	0.000051
0.100490	1.198451	0.000058
0.100519	1.192780	0.000060
0.100547	1.187975	0.000058
0.100575	1.185097	0.000050
0.100603	1.184795	0.000038
0.100631	1.187155	0.000025
0.100659	1.191675	0.000014
0.100687	1.197361	0.000009
0.100715	1.202939	0.000012
0.100743	1.207136	0.000024
0.100771	1.208960	0.000044
0.100799	1.207926	0.000067
0.100827	1.204178	0.000090
0.100855	1.198466	0.000108
0.100883	1.191994	0.000115
0.100911	1.186166	0.000109
0.100939	1.182270	0.000092
0.100967	1.181198	0.000066
0.100995	1.183230	0.000037
0.101023	1.187959	0.000013
0.101051	1.194363	0.000001
0.101079	1.201015	0.000007
0.101107	1.206391	0.000031
0.101135	1.209207	0.000072
0.101163	1.208711	0.000123
0.101191	1.204871	0.000174
0.101219	1.198404	0.000215
0.101247	1.190638	0.000235
0.101275	1.183241	0.000230
0.101303	1.177859	0.000198
0.101331	1.175745	0.000147
0.101359	1.177462	0.000087
0.101387	1.182737	0.000035
0.101415	1.190479	0.000005
0.101443	1.198992	0.000011
0.101471	1.206332	0.000059
0.101499	1.210723	0.000147
0.101528	1.210972	0.000262
0.101556	1.206757	0.000385
0.101584	1.198748	0.000491
0.101612	1.188507	0.000557
0.101640	1.178186	0.000565
0.101668	1.170077	0.000511
0.101696	1.166105	0.000403
0.101724	1.167377	0.000265
0.101752	1.173878	0.000133
0.101780	1.184399	0.000050
0.101808	1.196730	0.000054
0.101836	1.208078	0.000173
0.101864	1.215652	0.000414
0.101892	1.217281	0.000757
0.101920	1.211955	0.001156
0.101948	1.200143	0.001546
0.101976	1.183825	0.001849
0.102004	1.166185	0.001996
0.102032	1.151027	0.001938
0.102060	1.141990	0.001672
0.102088	1.141724	0.001249
0.102116	1.151182	0.000783
0.102144	1.169183	0.000450
0.102172	1.192365	0.000471
0.102200	1.215556	0.001096
0.102228	1.232539	0.002563
0.102256	1.237094	0.005071
0.102284	1.224136	0.008739
0.102312	1.190763	0.013581
0.102340	1.136995	0.019484
0.102368	1.066082	0.026204
0.102396	0.984273	0.033379
0.102424	0.900076	0.040557
0.102452	0.823107	0.047239
0.102480	0.762711	0.052924
0.102509	0.726571	0.057169
0.102537	0.719541	0.059631
0.102565	0.742903	0.060112
0.102593	0.794161	0.058576
0.102621	0.867422	0.055159
0.102649	0.954290	0.050148
0.102677	1.045118	0.043951
0.102705	1.130430	0.037054
0.102733	1.202246	0.029963
0.102761	1.255122	0.023156
0.102789	1.286740	0.017034
0.102817	1.297967	0.011886
0.102845	1.292402	0.007874
0.102873	1.275523	0.005025
0.102901	1.253592	0.003250
0.102929	1.232533	0.002370
0.102957	1.216968	0.002149
0.102985	1.209580	0.002334
0.103013	1.210880	0.002686
0.103041	1.219396	0.003013
0.103069	1.232213	0.003183
0.103097	1.245733	0.003132
0.103125	1.256494	0.002859
0.103153	1.261885	0.002410
0.103181	1.260628	0.001864
0.103209	1.252948	0.001307
0.103237	1.240419	0.000819
0.103265	1.225541	0.000455
0.103293	1.211156	0.000243
0.103321	1.199829	0.000177
0.103349	1.193323	0.000230
0.103377	1.192275	0.000355
0.103405	1.196129	0.000501
0.103433	1.203322	0.000624
0.103461	1.211671	0.000691
0.103489	1.218872	0.000686
0.103518	1.223004	0.000613
0.103546	1.222914	0.000491
0.103574	1.218435	0.000345
0.103602	1.210372	0.000203
0.103630	1.200282	0.000092
0.103658	1.190106	0.000025
0.103686	1.181735	0.000008
0.103714	1.176596	0.000033
0.103742	1.175369	0.000086
0.103770	1.177864	0.000148
0.103798	1.183097	0.000201
0.103826	1.189535	0.000232
0.103854	1.195453	0.000233
0.103882	1.199312	0.000205
0.103910	1.200093	0.000157
0.103938	1.197503	0.000100
0.103966	1.192011	0.000049
0.103994	1.184722	0.000013
0.104022	1.177117	0.000000
0.104050	1.170710	0.000010
0.104078	1.166717	0.000039
0.104106	1.165796	0.000078
0.104134	1.167914	0.000116
0.104162	1.172376	0.000144
0.104190	1.177990	0.000154
0.104218	1.183349	0.000145
0.104246	1.187142	0.000119
0.104274	1.188442	0.000083
0.104302	1.186902	0.000046
0.104330	1.182819	0.000017
0.104358	1.177053	0.000001
0.104386	1.170824	0.000004
0.104414	1.165433	0.000023
0.104442	1.161971	0.000053
0.104470	1.161083	0.000088
0.104498	1.162831	0.000118
0.104527	1.166692	0.000137
0.104555	1.171684	0.000140
0.104583	1.176594	0.000127
0.104611	1.180250	0.000101
0.104639	1.181782	0.000068
0.104667	1.180810	0.000036
0.104695	1.177524	0.000012
0.104723	1.172626	0.000002
0.104751	1.167173	0.000009
0.104779	1.162332	0.000030
0.104807	1.159117	0.000060
0.104835	1.158167	0.000093
0.104863	1.159609	0.000121
0.104891	1.163033	0.000138
0.104919	1.167593	0.000140
0.104947	1.172200	0.000126
0.104975	1.175767	0.000100
0.105003	1.177457	0.000067
0.105031	1.176862	0.000037
0.105059	1.174093	0.000014
0.105087	1.169746	0.000005
0.105115	1.164769	0.000012
0.105143	1.160243	0.000032
0.105171	1.157136	0.000062
0.105199	1.156093	0.000095
0.105227	1.157289	0.000123
0.105255	1.160396	0.000140
0.105283	1.164660	0.000142
0.105311	1.169072	0.000129
0.105339	1.172602	0.000103
0.105367	1.174421	0.000072
0.105395	1.174095	0.000041
0.105423	1.171673	0.000018
0.105451	1.167677	0.000007
0.105479	1.162980	0.000012
0.105508	1.158609	0.000031
0.105536	1.155511	0.000060
0.105564	1.154343	0.000093
0.105592	1.155324	0.000121
0.105620	1.158188	0.000139
0.105648	1.162246	0.000143
0.105676	1.166544	0.000132
0.105704	1.170077	0.000108
0.105732	1.172015	0.000076
0.105760	1.171893	0.000045
0.105788	1.169710	0.000021
0.105816	1.165930	0.000009
0.105844	1.161378	0.000012
0.105872	1.157048	0.000029
0.105900	1.153886	0.000057
0.105928	1.152569	0.000089
0.105956	1.153358	0.000118
0.105984	1.156037	0.000138
0.106012	1.159966	0.000143
0.106040	1.164219	0.000134
0.106068	1.167802	0.000111
0.106096	1.169870	0.000081
0.106124	1.169921	0.000049
0.106152	1.167909	0.000023
0.106180	1.164256	0.000009
0.106208	1.159752	0.000010
0.106236	1.155382	0.000026
0.106264	1.152101	0.000053
0.106292	1.150617	0.000085
0.106320	1.151234	0.000115
0.106348	1.153780	0.000136
0.106376	1.157646	0.000144
0.106404	1.161924	0.000136
0.106432	1.165609	0.000115
0.106460	1.167830	0.000085
0.106488	1.168045	0.000052
0.106517	1.166164	0.000025
0.106545	1.162572	0.000009
0.106573	1.158043	0.000008
0.106601	1.153565	0.000022
0.106629	1.150117	0.000049
0.106657	1.148448	0.000081
0.106685	1.148908	0.000113
0.106713	1.151363	0.000136
0.106741	1.155228	0.000146
0.106769	1.159595	0.000140
0.106797	1.163438	0.000120
0.106825	1.165845	0.000089
0.106853	1.166226	0.000056
0.106881	1.164448	0.000027
0.106909	1.160867	0.000009
0.106937	1.156248	0.000006
0.106965	1.151598	0.000019
0.106993	1.147935	0.000045
0.107021	1.146059	0.000078
0.107049	1.146369	0.000111
0.107077	1.148769	0.000137
0.107105	1.152689	0.000149
0.107133	1.157209	0.000145
0.107161	1.161268	0.000125
0.107189	1.163900	0.000095
0.107217	1.164460	0.000060
0.107245	1.162766	0.000029
0.107273	1.159150	0.000009
0.107301	1.154380	0.000004
0.107329	1.149494	0.000016
0.107357	1.145563	0.000042
0.107385	1.143450	0.000076
0.107413	1.143610	0.000111
0.107441	1.145986	0.000139
