# Freq_range	Reflection	Transmission
0.060000	0.162982	1.015445
0.060080	0.179038	0.994753
0.060160	0.195561	0.973235
0.060240	0.212465	0.950972
0.060320	0.229658	0.928053
0.060400	0.247048	0.904577
0.060480	0.264543	0.880644
0.060561	0.282050	0.856353
0.060641	0.299477	0.831809
0.060721	0.316741	0.807114
0.060801	0.333758	0.782365
0.060881	0.350453	0.757661
0.060961	0.366757	0.733090
0.061041	0.382608	0.708739
0.061121	0.397947	0.684685
0.061201	0.412731	0.661002
0.061281	0.426919	0.637752
0.061361	0.440477	0.614992
0.061441	0.453380	0.592774
0.061522	0.465613	0.571137
0.061602	0.477160	0.550118
0.061682	0.488017	0.529745
0.061762	0.498186	0.510039
0.061842	0.507669	0.491017
0.061922	0.516477	0.472688
0.062002	0.524621	0.455059
0.062082	0.532120	0.438130
0.062162	0.538990	0.421899
0.062242	0.545254	0.406358
0.062322	0.550935	0.391499
0.062402	0.556056	0.377311
0.062482	0.560642	0.363778
0.062563	0.564721	0.350886
0.062643	0.568316	0.338617
0.062723	0.571455	0.326954
0.062803	0.574165	0.315877
0.062883	0.576469	0.305367
0.062963	0.578394	0.295404
0.063043	0.579963	0.285969
0.063123	0.581199	0.277043
0.063203	0.582125	0.268604
0.063283	0.582764	0.260635
0.063363	0.583134	0.253117
0.063443	0.583256	0.246030
0.063524	0.583147	0.239359
0.063604	0.582827	0.233085
0.063684	0.582308	0.227192
0.063764	0.581609	0.221666
0.063844	0.580743	0.216490
0.063924	0.579722	0.211650
0.064004	0.578559	0.207135
0.064084	0.577265	0.202930
0.064164	0.575849	0.199024
0.064244	0.574321	0.195406
0.064324	0.572691	0.192065
0.064404	0.570964	0.188993
0.064484	0.569148	0.186181
0.064565	0.567249	0.183619
0.064645	0.565271	0.181302
0.064725	0.563220	0.179223
0.064805	0.561099	0.177374
0.064885	0.558911	0.175753
0.064965	0.556658	0.174353
0.065045	0.554343	0.173172
0.065125	0.551967	0.172206
0.065205	0.549530	0.171454
0.065285	0.547032	0.170912
0.065365	0.544474	0.170581
0.065445	0.541852	0.170460
0.065526	0.539167	0.170550
0.065606	0.536416	0.170852
0.065686	0.533597	0.171368
0.065766	0.530705	0.172101
0.065846	0.527737	0.173054
0.065926	0.524689	0.174233
0.066006	0.521556	0.175642
0.066086	0.518332	0.177287
0.066166	0.515012	0.179177
0.066246	0.511586	0.181319
0.066326	0.508050	0.183722
0.066406	0.504395	0.186397
0.066486	0.500611	0.189355
0.066567	0.496689	0.192610
0.066647	0.492618	0.196175
0.066727	0.488388	0.200066
0.066807	0.483986	0.204300
0.066887	0.479400	0.208895
0.066967	0.474614	0.213872
0.067047	0.469616	0.219253
0.067127	0.464390	0.225061
0.067207	0.458917	0.231322
0.067287	0.453181	0.238063
0.067367	0.447164	0.245314
0.067447	0.440845	0.253106
0.067528	0.434204	0.261474
0.067608	0.427220	0.270452
0.067688	0.419871	0.280079
0.067768	0.412134	0.290393
0.067848	0.403987	0.301436
0.067928	0.395407	0.313250
0.068008	0.386370	0.325878
0.068088	0.376857	0.339364
0.068168	0.366846	0.353750
0.068248	0.356320	0.369080
0.068328	0.345262	0.385391
0.068408	0.333662	0.402721
0.068488	0.321512	0.421098
0.068569	0.308814	0.440546
0.068649	0.295574	0.461077
0.068729	0.281809	0.482693
0.068809	0.267548	0.505379
0.068889	0.252830	0.529103
0.068969	0.237711	0.553812
0.069049	0.222258	0.579428
0.069129	0.206559	0.605848
0.069209	0.190717	0.632940
0.069289	0.174849	0.660541
0.069369	0.159090	0.688458
0.069449	0.143587	0.716472
0.069530	0.128497	0.744336
0.069610	0.113982	0.771784
0.069690	0.100201	0.798535
0.069770	0.087310	0.824304
0.069850	0.075446	0.848813
0.069930	0.064731	0.871797
0.070010	0.055253	0.893022
0.070090	0.047073	0.912288
0.070170	0.040211	0.929445
0.070250	0.034649	0.944395
0.070330	0.030333	0.957101
0.070410	0.027169	0.967583
0.070490	0.025033	0.975919
0.070571	0.023772	0.982242
0.070651	0.023217	0.986732
0.070731	0.023182	0.989607
0.070811	0.023481	0.991118
0.070891	0.023928	0.991531
0.070971	0.024349	0.991129
0.071051	0.024588	0.990191
0.071131	0.024508	0.988993
0.071211	0.024003	0.987796
0.071291	0.023001	0.986837
0.071371	0.021465	0.986329
0.071451	0.019405	0.986445
0.071532	0.016878	0.987320
0.071612	0.013998	0.989038
0.071692	0.010943	0.991622
0.071772	0.007964	0.995027
0.071852	0.005393	0.999127
0.071932	0.003654	1.003698
0.072012	0.003266	1.008409
0.072092	0.004852	1.012804
0.072172	0.009129	1.016299
0.072252	0.016894	1.018175
0.072332	0.028991	1.017595
0.072412	0.046260	1.013630
0.072492	0.069463	1.005313
0.072573	0.099193	0.991714
0.072653	0.135773	0.972035
0.072733	0.179165	0.945717
0.072813	0.228900	0.912530
0.072893	0.284058	0.872647
0.072973	0.343309	0.826662
0.073053	0.405014	0.775551
0.073133	0.467363	0.720592
0.073213	0.528545	0.663233
0.073293	0.586896	0.604963
0.073373	0.641028	0.547181
0.073453	0.689893	0.491104
0.073534	0.732815	0.437707
0.073614	0.769469	0.387704
0.073694	0.799837	0.341554
0.073774	0.824142	0.299489
0.073854	0.842791	0.261558
0.073934	0.856302	0.227666
0.074014	0.865262	0.197618
0.074094	0.870278	0.171152
0.074174	0.871946	0.147969
0.074254	0.870835	0.127755
0.074334	0.867466	0.110197
0.074414	0.862309	0.094992
0.074494	0.855779	0.081859
0.074575	0.848236	0.070539
0.074655	0.839987	0.060796
0.074735	0.831293	0.052421
0.074815	0.822367	0.045229
0.074895	0.813387	0.039055
0.074975	0.804495	0.033758
0.075055	0.795804	0.029213
0.075135	0.787402	0.025313
0.075215	0.779356	0.021966
0.075295	0.771715	0.019093
0.075375	0.764512	0.016624
0.075455	0.757771	0.014502
