# Freq_range	Reflection	Transmission
0.060000	0.159481	1.021697
0.060080	0.175425	1.001225
0.060160	0.191859	0.979903
0.060240	0.208697	0.957811
0.060320	0.225850	0.935038
0.060400	0.243223	0.911678
0.060480	0.260728	0.887832
0.060561	0.278268	0.863599
0.060641	0.295752	0.839083
0.060721	0.313096	0.814386
0.060801	0.330214	0.789608
0.060881	0.347028	0.764847
0.060961	0.363469	0.740195
0.061041	0.379472	0.715739
0.061121	0.394977	0.691558
0.061201	0.409937	0.667729
0.061281	0.424310	0.644316
0.061361	0.438060	0.621379
0.061441	0.451160	0.598970
0.061522	0.463592	0.577133
0.061602	0.475339	0.555904
0.061682	0.486397	0.535315
0.061762	0.496763	0.515389
0.061842	0.506441	0.496143
0.061922	0.515439	0.477590
0.062002	0.523768	0.459736
0.062082	0.531446	0.442584
0.062162	0.538488	0.426131
0.062242	0.544918	0.410372
0.062322	0.550756	0.395299
0.062402	0.556027	0.380901
0.062482	0.560755	0.367164
0.062563	0.564969	0.354073
0.062643	0.568690	0.341611
0.062723	0.571948	0.329761
0.062803	0.574769	0.318503
0.062883	0.577177	0.307819
0.062963	0.579198	0.297689
0.063043	0.580857	0.288092
0.063123	0.582178	0.279010
0.063203	0.583181	0.270422
0.063283	0.583891	0.262309
0.063363	0.584327	0.254652
0.063443	0.584510	0.247434
0.063524	0.584458	0.240635
0.063604	0.584190	0.234239
0.063684	0.583719	0.228229
0.063764	0.583065	0.222589
0.063844	0.582240	0.217305
0.063924	0.581257	0.212361
0.064004	0.580130	0.207744
0.064084	0.578869	0.203442
0.064164	0.577485	0.199442
0.064244	0.575987	0.195732
0.064324	0.574385	0.192304
0.064404	0.572685	0.189145
0.064484	0.570895	0.186249
0.064565	0.569022	0.183605
0.064645	0.567070	0.181208
0.064725	0.565043	0.179049
0.064805	0.562948	0.177123
0.064885	0.560785	0.175424
0.064965	0.558559	0.173948
0.065045	0.556270	0.172691
0.065125	0.553922	0.171650
0.065205	0.551514	0.170821
0.065285	0.549046	0.170203
0.065365	0.546520	0.169795
0.065445	0.543932	0.169597
0.065526	0.541282	0.169608
0.065606	0.538569	0.169829
0.065686	0.535790	0.170264
0.065766	0.532940	0.170913
0.065846	0.530019	0.171780
0.065926	0.527019	0.172870
