# Freq_range	Reflection	Transmission
0.060000	0.170148	1.002743
0.060080	0.186412	0.981629
0.060160	0.203097	0.959735
0.060240	0.220114	0.937148
0.060320	0.237372	0.913962
0.060400	0.254774	0.890276
0.060480	0.272234	0.866191
0.060561	0.289656	0.841809
0.060641	0.306951	0.817233
0.060721	0.324040	0.792563
0.060801	0.340842	0.767895
0.060881	0.357284	0.743324
0.060961	0.373302	0.718936
0.061041	0.388838	0.694813
0.061121	0.403838	0.671028
0.061201	0.418263	0.647650
0.061281	0.432075	0.624739
0.061361	0.445247	0.602346
0.061441	0.457755	0.580517
0.061522	0.469588	0.559289
0.061602	0.480735	0.538694
0.061682	0.491195	0.518756
0.061762	0.500970	0.499493
0.061842	0.510068	0.480918
0.061922	0.518499	0.463039
0.062002	0.526278	0.445857
0.062082	0.533425	0.429373
0.062162	0.539955	0.413581
0.062242	0.545895	0.398473
0.062322	0.551266	0.384039
0.062402	0.556093	0.370264
0.062482	0.560400	0.357136
0.062563	0.564216	0.344636
0.062643	0.567565	0.332748
0.062723	0.570472	0.321453
0.062803	0.572965	0.310731
0.062883	0.575067	0.300565
0.062963	0.576802	0.290933
0.063043	0.578196	0.281817
0.063123	0.579270	0.273196
0.063203	0.580045	0.265052
0.063283	0.580543	0.257365
0.063363	0.580784	0.250118
0.063443	0.580787	0.243292
0.063524	0.580568	0.236870
0.063604	0.580145	0.230837
0.063684	0.579533	0.225175
0.063764	0.578746	0.219871
0.063844	0.577799	0.214909
0.063924	0.576702	0.210276
0.064004	0.575468	0.205959
0.064084	0.574108	0.201946
0.064164	0.572630	0.198226
0.064244	0.571042	0.194788
0.064324	0.569355	0.191623
0.064404	0.567574	0.188722
0.064484	0.565705	0.186076
0.064565	0.563753	0.183677
0.064645	0.561724	0.181520
0.064725	0.559621	0.179598
0.064805	0.557449	0.177905
0.064885	0.555208	0.176437
0.064965	0.552902	0.175190
0.065045	0.550532	0.174160
0.065125	0.548098	0.173346
0.065205	0.545601	0.172745
0.065285	0.543041	0.172357
0.065365	0.540417	0.172180
0.065445	0.537726	0.172216
0.065526	0.534967	0.172464
0.065606	0.532138	0.172928
0.065686	0.529236	0.173609
0.065766	0.526255	0.174512
0.065846	0.523194	0.175640
0.065926	0.520045	0.176998
0.066006	0.516805	0.178593
0.066086	0.513467	0.180431
0.066166	0.510024	0.182521
0.066246	0.506469	0.184871
0.066326	0.502794	0.187491
0.066406	0.498990	0.190394
0.066486	0.495048	0.193590
0.066567	0.490957	0.197094
0.066647	0.486707	0.200921
0.066727	0.482285	0.205087
0.066807	0.477680	0.209611
0.066887	0.472877	0.214512
0.066967	0.467861	0.219810
0.067047	0.462619	0.225531
0.067127	0.457132	0.231697
0.067207	0.451384	0.238336
0.067287	0.445357	0.245476
0.067367	0.439032	0.253148
0.067447	0.432388	0.261384
0.067528	0.425405	0.270220
0.067608	0.418061	0.279690
0.067688	0.410335	0.289833
