# Freq_range	Reflection	Transmission
0.060000	0.169079	1.010281
0.060080	0.185604	0.989515
0.060160	0.202048	0.967176
0.060240	0.219431	0.945046
0.060320	0.236423	0.921286
0.060400	0.254229	0.898045
0.060480	0.271469	0.873377
0.060561	0.289253	0.849321
0.060641	0.306444	0.824253
0.060721	0.323788	0.799714
0.060801	0.340643	0.774710
0.060881	0.357194	0.750045
0.060961	0.373436	0.725493
0.061041	0.388931	0.701069
0.061121	0.404302	0.677270
0.061201	0.418566	0.653438
0.061281	0.432841	0.630608
0.061361	0.445790	0.607681
0.061441	0.458780	0.585964
0.061522	0.470397	0.564201
0.061602	0.481971	0.543686
0.061682	0.492284	0.523277
0.061762	0.502371	0.504013
0.061842	0.511439	0.485076
0.061922	0.520030	0.467092
0.062002	0.527915	0.449675
0.062082	0.535063	0.432981
0.062162	0.541826	0.417072
0.062242	0.547633	0.401671
0.062322	0.553326	0.387212
0.062402	0.557931	0.373096
0.062482	0.562602	0.359998
0.062563	0.566163	0.347148
0.062643	0.569857	0.335306
0.062723	0.572536	0.323690
0.062803	0.575306	0.312996
0.062883	0.577251	0.302567
0.062963	0.579158	0.292918
0.063043	0.580497	0.283614
0.063123	0.581621	0.274921
0.063203	0.582452	0.266668
0.063283	0.582884	0.258855
0.063363	0.583278	0.251569
0.063443	0.583120	0.244574
0.063524	0.583123	0.238167
0.063604	0.582484	0.231940
0.063684	0.582123	0.226322
0.063764	0.581107	0.220822
0.063844	0.580399	0.215911
0.063924	0.579101	0.211100
0.064004	0.578059	0.206820
0.064084	0.576559	0.202665
0.064164	0.575198	0.198953
0.064244	0.573555	0.195418
0.064324	0.571898	0.192223
0.064404	0.570148	0.189272
0.064484	0.568226	0.186559
0.064565	0.566386	0.184154
0.064645	0.564238	0.181899
0.064725	0.562304	0.180003
0.064805	0.559973	0.178192
0.064885	0.557930	0.176769
0.064965	0.555457	0.175398
0.065045	0.553283	0.174417
0.065125	0.550706	0.173488
0.065205	0.548375	0.172925
0.065285	0.545720	0.172442
0.065365	0.543210	0.172280
0.065445	0.540491	0.172250
0.065526	0.537786	0.172485
0.065606	0.534999	0.172915
0.065686	0.532090	0.173552
0.065766	0.529217	0.174452
0.065846	0.526101	0.175507
0.065926	0.523110	0.176888
0.066006	0.519788	0.178391
0.066086	0.516636	0.180265
0.066166	0.513106	0.182254
0.066246	0.509742	0.184643
0.066326	0.506000	0.187166
0.066406	0.502371	0.190097
0.066486	0.498402	0.193209
0.066567	0.494453	0.196722
0.066647	0.490230	0.200488
0.066727	0.485908	0.204636
0.066807	0.481390	0.209126
0.066887	0.476646	0.213980
0.066967	0.471773	0.219271
0.067047	0.466556	0.224919
0.067127	0.461257	0.231101
0.067207	0.455518	0.237648
0.067287	0.449704	0.244819
0.067367	0.443390	0.252392
0.067447	0.436966	0.260664
0.067528	0.430014	0.269406
0.067608	0.422879	0.278906
0.067688	0.415219	0.288977
0.067768	0.407271	0.299850
0.067848	0.398823	0.311419
0.067928	0.389965	0.323823
0.068008	0.380642	0.337068
0.068088	0.370789	0.351173
0.068168	0.360502	0.366265
0.068248	0.349589	0.382242
0.068328	0.338262	0.399333
0.068408	0.326252	0.417336
0.068488	0.313838	0.436542
0.068569	0.300739	0.456682
0.068649	0.287242	0.478050
0.068729	0.273125	0.500359
0.068809	0.258630	0.523833
0.068889	0.243647	0.548218
0.068969	0.228344	0.573598
0.069049	0.212753	0.599790
0.069129	0.196963	0.626689
0.069209	0.181143	0.654199
0.069289	0.165322	0.682010
0.069369	0.149773	0.710106
0.069449	0.134497	0.737999
0.069530	0.119811	0.765721
