# Freq_range	Reflection	Transmission
0.060000	0.177164	1.000299
0.060080	0.193594	0.978721
0.060160	0.210700	0.956683
0.060240	0.227658	0.933105
0.060320	0.245394	0.910338
0.060400	0.262553	0.885337
0.060480	0.280480	0.862018
0.060561	0.297549	0.836256
0.060641	0.315219	0.812543
0.060721	0.331935	0.786677
0.060801	0.348941	0.762746
0.060881	0.365072	0.737352
0.060961	0.381071	0.713421
0.061041	0.396416	0.688944
0.061121	0.411161	0.665274
0.061201	0.425531	0.642012
0.061281	0.438878	0.618897
0.061361	0.452110	0.597005
0.061441	0.464006	0.574750
0.061522	0.475964	0.554269
0.061602	0.486437	0.533156
0.061682	0.497018	0.514052
0.061762	0.506147	0.494314
0.061842	0.515295	0.476516
0.061922	0.523186	0.458314
0.062002	0.530893	0.441746
0.062082	0.537658	0.425160
0.062162	0.543968	0.409758
0.062242	0.549704	0.394788
0.062322	0.554711	0.380514
0.062402	0.559498	0.367092
0.062482	0.563333	0.353932
0.062563	0.567234	0.341938
0.062643	0.570053	0.329890
0.062723	0.573110	0.319177
0.062803	0.575081	0.308246
0.062883	0.577335	0.298656
0.062963	0.578615	0.288839
0.063043	0.580107	0.280225
0.063123	0.580840	0.271500
0.063203	0.581620	0.263736
0.063283	0.581918	0.256063
0.063363	0.582052	0.249052
0.063443	0.581997	0.242367
0.063524	0.581566	0.236041
0.063604	0.581211	0.230261
0.063684	0.580305	0.224580
0.063764	0.579674	0.219611
0.063844	0.578391	0.214553
0.063924	0.577492	0.210295
0.064004	0.575926	0.205853
0.064084	0.574757	0.202211
0.064164	0.572993	0.198382
0.064244	0.571548	0.195270
0.064324	0.569655	0.192049
0.064404	0.567937	0.189400
0.064484	0.565960	0.186775
0.064565	0.563981	0.184542
0.064645	0.561946	0.182493
0.064725	0.559726	0.180648
0.064805	0.557636	0.179145
0.064885	0.555206	0.177683
0.064965	0.553044	0.176690
0.065045	0.550443	0.175619
0.065125	0.548181	0.175098
0.065205	0.545444	0.174440
0.065285	0.543046	0.174353
0.065365	0.540205	0.174135
0.065445	0.537635	0.174454
0.065526	0.534711	0.174707
0.065606	0.531937	0.175414
0.065686	0.528936	0.176166
0.065766	0.525932	0.177260
0.065846	0.522843	0.178537
0.065926	0.519594	0.180032
0.066006	0.516387	0.181854
0.066086	0.512882	0.183786
0.066166	0.509514	0.186172
0.066246	0.505747	0.188591
0.066326	0.502162	0.191561
0.066406	0.498128	0.194534
0.066486	0.494259	0.198110
0.066567	0.489944	0.201717
0.066647	0.485726	0.205934
0.066727	0.481107	0.210263
0.066807	0.476470	0.215168
0.066887	0.471508	0.220316
0.066967	0.466386	0.225979
0.067047	0.461025	0.232047
0.067127	0.455357	0.238560
0.067207	0.449523	0.245653
0.067287	0.443247	0.253133
0.067367	0.436848	0.261364
0.067447	0.429904	0.269955
0.067528	0.422839	0.279439
0.067608	0.415165	0.289307
0.067688	0.407323	0.300172
0.067768	0.398851	0.311503
0.067848	0.390124	0.323883
0.067928	0.380784	0.336869
0.068008	0.371071	0.350910
0.068088	0.360793	0.365740
0.068168	0.350016	0.381588
0.068248	0.338735	0.398430
0.068328	0.326849	0.416223
0.068408	0.314523	0.435199
0.068488	0.301532	0.455041
0.068569	0.288164	0.476198
0.068649	0.274137	0.498130
0.068729	0.259800	0.521406
0.068809	0.244893	0.545357
0.068889	0.229757	0.570541
0.068969	0.214231	0.596280
0.069049	0.198593	0.622972
0.069129	0.182825	0.650059
0.069209	0.167114	0.677649
0.069289	0.151598	0.705404
0.069369	0.136368	0.733069
0.069449	0.121683	0.760578
0.069530	0.107564	0.787325
0.069610	0.094320	0.813506
0.069690	0.081935	0.838265
0.069770	0.070687	0.861985
0.069850	0.060549	0.883743
0.069930	0.051695	0.903992
0.070010	0.044103	0.921950
0.070090	0.037803	0.938010
0.070170	0.032770	0.951717
0.070250	0.028896	0.963294
