# Freq_range	Reflection	Transmission
0.060000	0.173092	1.005349
0.060080	0.189548	0.984081
0.060160	0.206389	0.962108
0.060240	0.223463	0.938927
0.060320	0.240962	0.916065
0.060400	0.258291	0.891482
0.060480	0.276053	0.867969
0.060561	0.293299	0.842573
0.060641	0.310914	0.818634
0.060721	0.327778	0.793023
0.060801	0.344858	0.768888
0.060881	0.361086	0.743600
0.060961	0.377288	0.719520
0.061041	0.392671	0.694994
0.061121	0.407726	0.671240
0.061201	0.422093	0.647789
0.061281	0.435816	0.624645
0.061361	0.449032	0.602459
0.061441	0.461322	0.580204
0.061522	0.473285	0.559373
0.061602	0.484122	0.538257
0.061682	0.494758	0.518792
0.061762	0.504184	0.499020
0.061842	0.513458	0.480889
0.061922	0.521556	0.462601
0.062002	0.529463	0.445753
0.062082	0.536342	0.429021
0.062162	0.542916	0.413405
0.062242	0.548687	0.398231
0.062322	0.553999	0.383807
0.062402	0.558767	0.370137
0.062482	0.562915	0.356876
0.062563	0.566774	0.344612
0.062643	0.569883	0.332495
0.062723	0.572908	0.321510
0.062803	0.575116	0.310521
0.062883	0.577372	0.300678
0.062963	0.578819	0.290797
0.063043	0.580363	0.281965
0.063123	0.581183	0.273157
0.063203	0.582069	0.265219
0.063283	0.582381	0.257437
0.063363	0.582667	0.250298
0.063443	0.582568	0.243479
0.063524	0.582316	0.237066
0.063604	0.581883	0.231132
0.063684	0.581162	0.225396
0.063764	0.580443	0.220263
0.063844	0.579330	0.215169
0.063924	0.578356	0.210748
0.064004	0.576924	0.206277
0.064084	0.575714	0.202482
0.064164	0.574036	0.198618
0.064244	0.572594	0.195374
0.064324	0.570734	0.192104
0.064404	0.569065	0.189348
0.064484	0.567073	0.186655
0.064565	0.565182	0.184341
0.064645	0.563095	0.182203
0.064725	0.560991	0.180301
0.064805	0.558828	0.178691
0.064885	0.556527	0.177189
0.064965	0.554289	0.176076
0.065045	0.551811	0.174974
0.065125	0.549489	0.174328
0.065205	0.546856	0.173638
0.065285	0.544427	0.173428
0.065365	0.541661	0.173170
0.065445	0.539098	0.173373
0.065526	0.536215	0.173569
0.065606	0.533488	0.174172
0.065686	0.530498	0.174846
0.065766	0.527578	0.175847
0.065846	0.524476	0.177022
0.065926	0.521339	0.178437
0.066006	0.518108	0.180134
0.066086	0.514733	0.181990
0.066166	0.511343	0.184232
0.066246	0.507711	0.186574
0.066326	0.504121	0.189384
0.066406	0.500214	0.192270
0.066486	0.496371	0.195676
0.066567	0.492169	0.199177
0.066647	0.488013	0.203218
0.066727	0.483490	0.207414
0.066807	0.478955	0.212140
0.066887	0.474074	0.217123
0.066967	0.469093	0.222603
0.067047	0.463804	0.228468
0.067127	0.458308	0.234792
0.067207	0.452548	0.241645
0.067287	0.446467	0.248924
0.067367	0.440158	0.256877
0.067447	0.433422	0.265247
0.067528	0.426471	0.274422
0.067608	0.419010	0.284041
0.067688	0.411316	0.294568
0.067768	0.403055	0.305612
0.067848	0.394513	0.317634
0.067928	0.385377	0.330290
0.068008	0.375886	0.343957
0.068088	0.365804	0.358414
0.068168	0.355277	0.373880
0.068248	0.344184	0.390309
0.068328	0.332560	0.407720
0.068408	0.320414	0.426257
0.068488	0.307677	0.445729
0.068569	0.294476	0.466446
0.068649	0.280670	0.488034
0.068729	0.266476	0.510905
0.068809	0.251730	0.534560
0.068889	0.236695	0.559417
0.068969	0.221244	0.584940
0.069049	0.205639	0.611436
0.069129	0.189836	0.638425
0.069209	0.174063	0.666000
0.069289	0.158385	0.693818
0.069369	0.142973	0.721690
0.069449	0.127996	0.749460
0.069530	0.113563	0.776656
0.069610	0.099909	0.803317
0.069690	0.087089	0.828757
0.069770	0.075342	0.853170
0.069850	0.064683	0.875795
0.069930	0.055289	0.896910
0.070010	0.047145	0.915841
0.070090	0.040318	0.932867
0.070170	0.034767	0.947558
0.070250	0.030436	0.960107
0.070330	0.027255	0.970433
0.070410	0.025063	0.978594
0.070490	0.023759	0.984868
0.070571	0.023126	0.989177
0.070651	0.023029	0.992089
0.070731	0.023250	0.993428
0.070811	0.023630	0.993923
0.070891	0.023992	0.993377
0.070971	0.024174	0.992520
0.071051	0.024066	0.991218
0.071131	0.023532	0.990062
0.071211	0.022539	0.989043
0.071291	0.021008	0.988510
0.071371	0.018991	0.988606
0.071451	0.016504	0.989384
0.071532	0.013689	0.991110
0.071612	0.010694	0.993541
0.071692	0.007776	0.996975
0.071772	0.005247	1.000905
0.071852	0.003521	1.005527
0.071932	0.003095	1.010119
0.072012	0.004575	1.014614
