# Freq_range	Reflection	Transmission
0.060000	0.158349	1.024602
0.060080	0.173774	1.003670
0.060160	0.190680	0.982970
0.060240	0.206984	0.960431
0.060320	0.224603	0.938171
0.060400	0.241547	0.914477
0.060480	0.259396	0.890948
0.060561	0.276716	0.866554
0.060641	0.294337	0.842122
0.060721	0.311730	0.817451
0.060801	0.328742	0.792536
0.060881	0.345877	0.767955
0.060961	0.361991	0.742996
0.061041	0.378528	0.718814
0.061121	0.393563	0.694234
0.061201	0.409168	0.670696
0.061281	0.423037	0.646873
0.061361	0.437419	0.624176
0.061441	0.450097	0.601416
0.061522	0.463032	0.579713
0.061602	0.474536	0.558239
0.061682	0.485885	0.537656
0.061762	0.496242	0.517607
0.061842	0.505964	0.498239
0.061922	0.515193	0.479677
0.062002	0.523333	0.461599
0.062082	0.531441	0.444522
0.062162	0.538121	0.427784
0.062242	0.545100	0.412144
0.062322	0.550492	0.396770
0.062402	0.556335	0.382492
0.062482	0.560631	0.368480
0.062563	0.565343	0.355474
0.062643	0.568734	0.342795
0.062723	0.572342	0.330971
0.062803	0.574995	0.319572
0.062883	0.577560	0.308846
0.062963	0.579604	0.298652
0.063043	0.581218	0.288950
0.063123	0.582741	0.279872
0.063203	0.583527	0.271130
0.063283	0.584578	0.263069
0.063363	0.584680	0.255233
0.063443	0.585279	0.248089
0.063524	0.584845	0.241109
0.063604	0.584995	0.234787
0.063684	0.584169	0.228615
0.063764	0.583869	0.223028
0.063844	0.582775	0.217619
0.063924	0.582030	0.212692
0.064004	0.580763	0.207997
0.064084	0.579596	0.203670
0.064164	0.578218	0.199638
0.064244	0.576667	0.195865
0.064324	0.575207	0.192446
0.064404	0.573329	0.189191
0.064484	0.571786	0.186334
0.064565	0.569650	0.183576
0.064645	0.568003	0.181232
0.064725	0.565682	0.178954
0.064805	0.563897	0.177081
0.064885	0.561460	0.175274
0.064965	0.559501	0.173836
0.065045	0.557004	0.172492
0.065125	0.554841	0.171463
0.065205	0.552321	0.170576
0.065285	0.549935	0.169940
0.065365	0.547407	0.169505
0.065445	0.544793	0.169257
0.065526	0.542248	0.169269
0.065606	0.539416	0.169415
0.065686	0.536824	0.169871
0.065766	0.533792	0.170425
0.065846	0.531107	0.171325
0.065926	0.527900	0.172312
0.066006	0.525066	0.173660
0.066086	0.521704	0.175111
0.066166	0.518663	0.176920
0.066246	0.515157	0.178871
0.066326	0.511852	0.181163
0.066406	0.508200	0.183658
0.066486	0.504581	0.186466
0.066567	0.500758	0.189552
0.066647	0.496786	0.192924
0.066727	0.492750	0.196654
0.066807	0.488390	0.200653
0.066887	0.484079	0.205087
0.066967	0.479304	0.209790
0.067047	0.474637	0.214999
0.067127	0.469419	0.220501
0.067207	0.464305	0.226565
0.067287	0.458610	0.232976
0.067367	0.452950	0.239992
0.067447	0.446733	0.247438
0.067528	0.440426	0.255519
0.067608	0.433625	0.264139
0.067688	0.426574	0.273420
0.067768	0.419109	0.283367
0.067848	0.411222	0.294002
0.067928	0.402997	0.305439
0.068008	0.394192	0.317600
0.068088	0.385098	0.330699
0.068168	0.375303	0.344572
0.068248	0.365230	0.359499
0.068328	0.354391	0.375271
0.068408	0.343242	0.392186
0.068488	0.331324	0.410027
0.068569	0.319037	0.429055
0.068649	0.306041	0.449093
0.068729	0.292608	0.470304
0.068809	0.278587	0.492585
0.068889	0.264087	0.515957
0.068969	0.249167	0.540403
0.069049	0.233790	0.565774
0.069129	0.218201	0.592130
0.069209	0.202267	0.619153
0.069289	0.186362	0.646943
0.069369	0.170333	0.675046
0.069449	0.154596	0.703546
0.069530	0.139053	0.731914
0.069610	0.124081	0.760162
0.069690	0.109680	0.787774
0.069770	0.096120	0.814642
0.069850	0.083506	0.840354
0.069930	0.071964	0.864675
0.070010	0.061662	0.887372
0.070090	0.052590	0.908112
0.070170	0.044905	0.926884
0.070250	0.038494	0.943323
0.070330	0.033436	0.957625
0.070410	0.029565	0.969480
0.070490	0.026837	0.979236
0.070571	0.025081	0.986713
0.070651	0.024130	0.992321
0.070731	0.023836	0.996061
0.070811	0.023953	0.998317
0.070891	0.024359	0.999280
0.070971	0.024795	0.999237
0.071051	0.025162	0.998547
0.071131	0.025245	0.997364
0.071211	0.024967	0.996156
0.071291	0.024206	0.994951
0.071371	0.022909	0.994241
0.071451	0.021076	0.993961
0.071532	0.018704	0.994535
0.071612	0.015922	0.995843
0.071692	0.012825	0.998144
0.071772	0.009679	1.001287
0.071852	0.006732	1.005279
0.071932	0.004406	1.009920
0.072012	0.003149	1.014896
0.072092	0.003572	1.019904
0.072172	0.006338	1.024262
0.072252	0.012255	1.027494
0.072332	0.022136	1.028569
0.072412	0.036908	1.026804
0.072492	0.057342	1.020974
0.072573	0.084235	1.010289
0.072653	0.117972	0.993661
0.072733	0.158811	0.970490
0.072813	0.206385	0.940287
0.072893	0.260047	0.903023
0.072973	0.318559	0.859157
0.073053	0.380361	0.809415
0.073133	0.443694	0.755136
0.073213	0.506554	0.697591
0.073293	0.567310	0.638498
0.073373	0.624173	0.579197
0.073453	0.676167	0.521189
0.073534	0.722162	0.465481
0.073614	0.761952	0.413010
0.073694	0.795156	0.364315
0.073774	0.822118	0.319734
0.073854	0.843052	0.279416
0.073934	0.858532	0.243265
0.074014	0.869143	0.211183
0.074094	0.875437	0.182845
