# Freq_range	Reflection	Transmission
0.060000	0.161439	1.019866
0.060080	0.177558	0.999607
0.060160	0.194007	0.978028
0.060240	0.210919	0.955714
0.060320	0.228151	0.933132
0.060400	0.245483	0.909195
0.060480	0.263127	0.885877
0.060561	0.280522	0.860860
0.060641	0.298186	0.837047
0.060721	0.315312	0.811536
0.060801	0.332612	0.787461
0.060881	0.349182	0.762019
0.060961	0.365764	0.737923
0.061041	0.381544	0.713035
0.061121	0.397115	0.689174
0.061201	0.411912	0.665215
0.061281	0.426250	0.641858
0.061361	0.439921	0.619081
0.061441	0.452880	0.596498
0.061522	0.465318	0.575046
0.061602	0.476837	0.553489
0.061682	0.487967	0.533414
0.061762	0.498050	0.513101
0.061842	0.507837	0.494393
0.061922	0.516535	0.475488
0.062002	0.524972	0.458105
0.062082	0.532379	0.440709
0.062162	0.539490	0.424595
0.062242	0.545712	0.408745
0.062322	0.551555	0.393851
0.062402	0.556703	0.379520
0.062482	0.561361	0.365805
0.062563	0.565539	0.352919
0.062643	0.569120	0.340355
0.062723	0.572421	0.328805
0.062803	0.575047	0.317369
0.062883	0.577553	0.307027
0.062963	0.579353	0.296694
0.063043	0.581134	0.287429
0.063123	0.582239	0.278170
0.063203	0.583356	0.269858
0.063283	0.583885	0.261633
0.063363	0.584401	0.254167
0.063443	0.584458	0.246921
0.063524	0.584433	0.240216
0.063604	0.584107	0.233881
0.063684	0.583604	0.227874
0.063764	0.582959	0.222371
0.063844	0.582045	0.217017
0.063924	0.581129	0.212264
0.064004	0.579872	0.207533
0.064084	0.578714	0.203444
0.064164	0.577180	0.199317
0.064244	0.575800	0.195815
0.064324	0.574050	0.192275
0.064404	0.572459	0.189292
0.064484	0.570545	0.186324
0.064565	0.568750	0.183804
0.064645	0.566714	0.181390
0.064725	0.564722	0.179296
0.064805	0.562591	0.177412
0.064885	0.560415	0.175719
0.064965	0.558202	0.174339
0.065045	0.555854	0.173041
0.065125	0.553560	0.172135
0.065205	0.551058	0.171235
0.065285	0.548671	0.170775
0.065365	0.546031	0.170286
0.065445	0.543533	0.170247
0.065526	0.540768	0.170188
0.065606	0.538136	0.170553
0.065686	0.535255	0.170946
0.065766	0.532462	0.171707
0.065846	0.529466	0.172576
0.065926	0.526488	0.173738
0.066006	0.523366	0.175106
0.066086	0.520178	0.176687
0.066166	0.516911	0.178576
0.066246	0.513491	0.180612
0.066326	0.510046	0.183046
0.066406	0.506374	0.185584
0.066486	0.502707	0.188589
0.066567	0.498759	0.191692
0.066647	0.494822	0.195303
0.066727	0.490570	0.199042
0.066807	0.486302	0.203303
0.066887	0.481713	0.207764
0.066967	0.477053	0.212734
0.067047	0.472082	0.218008
0.067127	0.466962	0.223765
0.067207	0.461554	0.229953
0.067287	0.455903	0.236595
0.067367	0.449988	0.243807
0.067447	0.443735	0.251456
0.067528	0.437230	0.259810
0.067608	0.430301	0.268611
0.067688	0.423113	0.278236
0.067768	0.415429	0.288355
0.067848	0.407457	0.299394
0.067928	0.398938	0.311013
0.068008	0.390076	0.323617
0.068088	0.380643	0.336929
0.068168	0.370795	0.351259
0.068248	0.360369	0.366454
0.068328	0.349453	0.382670
0.068408	0.337975	0.399918
0.068488	0.325938	0.418167
0.068569	0.313373	0.437594
0.068649	0.300214	0.457981
0.068729	0.286579	0.479639
0.068809	0.272362	0.502194
0.068889	0.257749	0.526022
0.068969	0.242635	0.550652
0.069049	0.227238	0.576431
0.069129	0.211501	0.602869
0.069209	0.195642	0.630180
0.069289	0.179685	0.657935
0.069369	0.163825	0.686128
0.069449	0.148175	0.714462
0.069530	0.132893	0.742661
0.069610	0.118168	0.770597
0.069690	0.104115	0.797747
0.069770	0.090956	0.824148
0.069850	0.078763	0.849119
0.069930	0.067737	0.872825
0.070010	0.057907	0.894563
0.070090	0.049398	0.914568
0.070170	0.042198	0.932270
0.070250	0.036323	0.947895
0.070330	0.031717	0.961144
0.070410	0.028286	0.972170
0.070490	0.025933	0.981010
0.070571	0.024476	0.987709
0.070651	0.023784	0.992626
0.070731	0.023636	0.995702
0.070811	0.023874	0.997533
0.070891	0.024288	0.997995
0.070971	0.024709	0.997790
0.071051	0.024977	0.996793
0.071131	0.024938	0.995668
0.071211	0.024500	0.994357
0.071291	0.023554	0.993361
0.071371	0.022087	0.992738
0.071451	0.020068	0.992743
0.071532	0.017575	0.993550
0.071612	0.014687	0.995136
0.071692	0.011589	0.997743
0.071772	0.008508	1.001068
0.071852	0.005773	1.005324
0.071932	0.003789	1.009953
0.072012	0.003069	1.014998
0.072092	0.004222	1.019680
0.072172	0.007965	1.023728
0.072252	0.015085	1.026194
0.072332	0.026451	1.026404
0.072412	0.042906	1.023346
0.072492	0.065261	1.016011
0.072573	0.094149	1.003537
0.072653	0.129951	0.984884
0.072733	0.172710	0.959671
0.072813	0.221988	0.927307
0.072893	0.276974	0.888194
0.072973	0.336295	0.842575
0.073053	0.398409	0.791648
0.073133	0.461383	0.736474
0.073213	0.523466	0.678657
0.073293	0.582835	0.619658
0.073373	0.638113	0.560927
0.073453	0.688129	0.503808
0.073534	0.732175	0.449221
0.073614	0.769886	0.398083
0.073694	0.801169	0.350729
0.073774	0.826308	0.307596
0.073854	0.845593	0.268597
0.073934	0.859673	0.233788
0.074014	0.869002	0.202869
0.074094	0.874342	0.175659
0.074174	0.876165	0.151807
0.074254	0.875181	0.131011
0.074334	0.871816	0.112960
0.074414	0.866638	0.097313
0.074494	0.860019	0.083827
0.074575	0.852356	0.072178
0.074655	0.843969	0.062185
0.074735	0.835092	0.053571
0.074815	0.826007	0.046203
0.074895	0.816814	0.039858
0.074975	0.807760	0.034436
0.075055	0.798847	0.029771
0.075135	0.790288	0.025782
0.075215	0.782028	0.022354
0.075295	0.774237	0.019414
0.075375	0.766840	0.016892
0.075455	0.759957	0.014721
0.075536	0.753521	0.012860
0.075616	0.747596	0.011252
0.075696	0.742143	0.009875
0.075776	0.737170	0.008679
0.075856	0.732672	0.007655
0.075936	0.728608	0.006762
0.076016	0.725010	0.005997
0.076096	0.721793	0.005327
0.076176	0.719019	0.004751
0.076256	0.716578	0.004245
0.076336	0.714548	0.003809
0.076416	0.712807	0.003425
0.076496	0.711440	0.003091
0.076577	0.710327	0.002798
0.076657	0.709542	0.002541
0.076737	0.708987	0.002315
0.076817	0.708711	0.002115
0.076897	0.708649	0.001940
0.076977	0.708817	0.001782
0.077057	0.709187	0.001645
0.077137	0.709740	0.001520
0.077217	0.710487	0.001411
0.077297	0.711374	0.001311
0.077377	0.712448	0.001224
0.077457	0.713627	0.001143
0.077538	0.714981	0.001072
0.077618	0.716414	0.001006
0.077698	0.718008	0.000948
0.077778	0.719663	0.000894
0.077858	0.721460	0.000845
0.077938	0.723310	0.000800
0.078018	0.725278	0.000758
0.078098	0.727299	0.000721
0.078178	0.729412	0.000685
0.078258	0.731582	0.000654
0.078338	0.733817	0.000623
0.078418	0.736117	0.000596
0.078498	0.738455	0.000569
0.078579	0.740866	0.000546
0.078659	0.743293	0.000522
0.078739	0.745798	0.000502
0.078819	0.748304	0.000481
0.078899	0.750887	0.000463
0.078979	0.753461	0.000445
0.079059	0.756109	0.000429
0.079139	0.758745	0.000413
0.079219	0.761445	0.000398
0.079299	0.764136	0.000384
0.079379	0.766876	0.000370
0.079459	0.769618	0.000358
0.079540	0.772391	0.000345
0.079620	0.775177	0.000334
0.079700	0.777975	0.000322
0.079780	0.780800	0.000312
0.079860	0.783619	0.000302
0.079940	0.786476	0.000293
0.080020	0.789313	0.000283
0.080100	0.792197	0.000275
0.080180	0.795050	0.000266
0.080260	0.797953	0.000258
0.080340	0.800823	0.000250
0.080420	0.803739	0.000243
0.080501	0.806625	0.000236
0.080581	0.809548	0.000229
0.080661	0.812450	0.000222
0.080741	0.815376	0.000216
0.080821	0.818293	0.000210
0.080901	0.821218	0.000204
0.080981	0.824148	0.000198
0.081061	0.827071	0.000193
0.081141	0.830013	0.000188
0.081221	0.832932	0.000182
0.081301	0.835882	0.000178
0.081381	0.838798	0.000173
0.081461	0.841752	0.000169
0.081542	0.844666	0.000164
0.081622	0.847620	0.000160
0.081702	0.850535	0.000156
0.081782	0.853484	0.000152
0.081862	0.856400	0.000148
0.081942	0.859342	0.000144
0.082022	0.862259	0.000141
0.082102	0.865190	0.000137
0.082182	0.868111	0.000134
0.082262	0.871029	0.000131
0.082342	0.873952	0.000128
0.082422	0.876857	0.000125
0.082503	0.879780	0.000122
0.082583	0.882672	0.000119
0.082663	0.885592	0.000117
0.082743	0.888472	0.000114
0.082823	0.891387	0.000112
0.082903	0.894257	0.000109
0.082983	0.897162	0.000107
0.083063	0.900025	0.000105
0.083143	0.902917	0.000103
0.083223	0.905774	0.000100
0.083303	0.908650	0.000098
0.083383	0.911502	0.000096
0.083463	0.914359	0.000094
0.083544	0.917207	0.000093
0.083624	0.920044	0.000091
0.083704	0.922886	0.000089
0.083784	0.925703	0.000087
0.083864	0.928539	0.000086
0.083944	0.931337	0.000084
0.084024	0.934162	0.000083
0.084104	0.936942	0.000081
0.084184	0.939754	0.000080
0.084264	0.942519	0.000078
0.084344	0.945314	0.000077
0.084424	0.948066	0.000076
0.084505	0.950840	0.000074
0.084585	0.953580	0.000073
0.084665	0.956331	0.000072
0.084745	0.959060	0.000071
0.084825	0.961786	0.000070
0.084905	0.964505	0.000069
0.084985	0.967204	0.000067
0.085065	0.969911	0.000067
0.085145	0.972585	0.000066
0.085225	0.975278	0.000065
0.085305	0.977926	0.000064
0.085385	0.980602	0.000063
0.085465	0.983228	0.000062
0.085546	0.985883	0.000061
0.085626	0.988488	0.000060
0.085706	0.991120	0.000060
0.085786	0.993706	0.000059
0.085866	0.996310	0.000058
0.085946	0.998879	0.000057
0.086026	1.001453	0.000057
0.086106	1.004006	0.000056
0.086186	1.006548	0.000055
0.086266	1.009085	0.000055
0.086346	1.011594	0.000054
0.086426	1.014113	0.000054
0.086507	1.016591	0.000053
0.086587	1.019089	0.000053
0.086667	1.021537	0.000052
0.086747	1.024012	0.000052
0.086827	1.026432	0.000051
0.086907	1.028880	0.000051
0.086987	1.031274	0.000050
0.087067	1.033691	0.000050
0.087147	1.036061	0.000049
0.087227	1.038445	0.000049
0.087307	1.040793	0.000049
0.087387	1.043140	0.000048
0.087467	1.045468	0.000048
0.087548	1.047777	0.000048
0.087628	1.050083	0.000047
0.087708	1.052354	0.000047
0.087788	1.054637	0.000047
0.087868	1.056871	0.000046
0.087948	1.059128	0.000046
0.088028	1.061328	0.000046
0.088108	1.063555	0.000046
0.088188	1.065723	0.000046
0.088268	1.067917	0.000045
0.088348	1.070055	0.000045
0.088428	1.072213	0.000045
0.088509	1.074323	0.000045
0.088589	1.076442	0.000045
0.088669	1.078526	0.000045
0.088749	1.080603	0.000045
0.088829	1.082662	0.000045
0.088909	1.084696	0.000044
0.088989	1.086730	0.000045
0.089069	1.088722	0.000044
0.089149	1.090728	0.000044
0.089229	1.092679	0.000044
0.089309	1.094655	0.000044
0.089389	1.096567	0.000044
0.089469	1.098509	0.000044
0.089550	1.100386	0.000045
0.089630	1.102291	0.000045
0.089710	1.104134	0.000045
0.089790	1.105998	0.000045
0.089870	1.107812	0.000045
0.089950	1.109631	0.000045
0.090030	1.111418	0.000045
0.090110	1.113190	0.000045
0.090190	1.114950	0.000046
0.090270	1.116675	0.000046
0.090350	1.118407	0.000046
0.090430	1.120086	0.000046
0.090511	1.121788	0.000047
0.090591	1.123423	0.000047
0.090671	1.125091	0.000047
0.090751	1.126686	0.000048
0.090831	1.128317	0.000048
0.090911	1.129874	0.000048
0.090991	1.131464	0.000049
0.091071	1.132988	0.000049
0.091151	1.134533	0.000050
0.091231	1.136026	0.000050
0.091311	1.137522	0.000051
0.091391	1.138987	0.000051
0.091471	1.140433	0.000052
0.091552	1.141871	0.000053
0.091632	1.143266	0.000053
0.091712	1.144675	0.000054
0.091792	1.146021	0.000055
0.091872	1.147400	0.000056
0.091952	1.148699	0.000057
0.092032	1.150043	0.000058
0.092112	1.151299	0.000058
0.092192	1.152604	0.000059
0.092272	1.153822	0.000061
0.092352	1.155082	0.000062
0.092432	1.156267	0.000063
0.092513	1.157477	0.000064
0.092593	1.158632	0.000066
0.092673	1.159790	0.000067
0.092753	1.160918	0.000069
0.092833	1.162019	0.000070
0.092913	1.163121	0.000073
0.092993	1.164166	0.000074
0.093073	1.165240	0.000076
0.093153	1.166230	0.000078
0.093233	1.167272	0.000081
0.093313	1.168211	0.000083
0.093393	1.169216	0.000086
0.093473	1.170108	0.000089
0.093554	1.171069	0.000092
0.093634	1.171919	0.000096
0.093714	1.172828	0.000099
0.093794	1.173641	0.000103
0.093874	1.174489	0.000107
0.093954	1.175269	0.000112
0.094034	1.176050	0.000117
0.094114	1.176798	0.000123
0.094194	1.177504	0.000128
0.094274	1.178220	0.000135
0.094354	1.178845	0.000142
0.094434	1.179521	0.000151
0.094515	1.180063	0.000159
0.094595	1.180688	0.000170
0.094675	1.181141	0.000181
0.094755	1.181697	0.000194
0.094835	1.182056	0.000208
0.094915	1.182517	0.000224
0.094995	1.182770	0.000244
0.095075	1.183100	0.000264
0.095155	1.183224	0.000291
0.095235	1.183367	0.000319
0.095315	1.183319	0.000356
0.095395	1.183189	0.000396
0.095475	1.182881	0.000449
0.095556	1.182333	0.000509
0.095636	1.181588	0.000590
0.095716	1.180345	0.000687
0.095796	1.178783	0.000819
0.095876	1.176253	0.000989
0.095956	1.172970	0.001227
0.096036	1.167674	0.001562
0.096116	1.160205	0.002057
0.096196	1.147774	0.002830
0.096276	1.128150	0.004076
0.096356	1.093704	0.006241
0.096436	1.036951	0.009872
0.096517	0.958800	0.015121
0.096597	0.922045	0.018210
0.096677	0.980720	0.015605
0.096757	1.070208	0.010686
0.096837	1.136775	0.006883
0.096917	1.178208	0.004292
0.096997	1.199895	0.002666
0.097077	1.210033	0.001652
0.097157	1.212973	0.001035
0.097237	1.212872	0.000656
0.097317	1.210637	0.000418
0.097397	1.208022	0.000273
0.097477	1.204966	0.000181
0.097558	1.202421	0.000128
0.097638	1.200068	0.000094
0.097718	1.198359	0.000076
0.097798	1.196957	0.000064
0.097878	1.196042	0.000057
0.097958	1.195406	0.000052
0.098038	1.195066	0.000049
0.098118	1.194962	0.000046
0.098198	1.194980	0.000045
0.098278	1.195186	0.000042
0.098358	1.195379	0.000040
0.098438	1.195724	0.000037
0.098519	1.195966	0.000035
0.098599	1.196331	0.000032
0.098679	1.196546	0.000029
0.098759	1.196856	0.000027
0.098839	1.197002	0.000024
0.098919	1.197213	0.000022
0.098999	1.197268	0.000019
0.099079	1.197352	0.000017
0.099159	1.197300	0.000015
0.099239	1.197231	0.000014
0.099319	1.197045	0.000012
0.099399	1.196780	0.000010
0.099479	1.196399	0.000009
0.099560	1.195858	0.000008
0.099640	1.195189	0.000006
0.099720	1.194338	0.000005
0.099800	1.193525	0.000003
0.099880	1.192838	0.000002
0.099960	1.192610	0.000001
0.100040	1.192732	0.000000
0.100120	1.193231	0.000000
0.100200	1.193717	0.000000
0.100280	1.194180	0.000000
0.100360	1.194414	0.000001
0.100440	1.194567	0.000001
0.100521	1.194547	0.000001
0.100601	1.194484	0.000001
0.100681	1.194318	0.000002
0.100761	1.194121	0.000002
0.100841	1.193871	0.000003
0.100921	1.193581	0.000004
0.101001	1.193276	0.000005
0.101081	1.192915	0.000006
0.101161	1.192565	0.000007
0.101241	1.192143	0.000008
0.101321	1.191751	0.000010
0.101401	1.191272	0.000012
0.101481	1.190835	0.000015
0.101562	1.190298	0.000017
0.101642	1.189806	0.000021
0.101722	1.189210	0.000024
0.101802	1.188649	0.000029
0.101882	1.187983	0.000034
0.101962	1.187334	0.000040
0.102042	1.186581	0.000047
0.102122	1.185814	0.000056
0.102202	1.184941	0.000067
0.102282	1.184010	0.000079
0.102362	1.182964	0.000095
0.102442	1.181791	0.000114
0.102523	1.180473	0.000138
0.102603	1.178920	0.000168
0.102683	1.177146	0.000208
0.102763	1.174947	0.000260
0.102843	1.172333	0.000329
0.102923	1.168917	0.000424
0.103003	1.164593	0.000558
0.103083	1.158577	0.000754
0.103163	1.150282	0.001050
0.103243	1.137822	0.001519
0.103323	1.118931	0.002288
0.103403	1.088858	0.003603
0.103483	1.043995	0.005764
0.103564	0.992029	0.008708
0.103644	0.974634	0.010653
0.103724	1.017235	0.009894
0.103804	1.080751	0.007645
0.103884	1.132273	0.005530
0.103964	1.167034	0.003872
0.104044	1.187237	0.002673
0.104124	1.197220	0.001834
0.104204	1.200713	0.001271
0.104284	1.200889	0.000893
0.104364	1.199154	0.000635
0.104444	1.196598	0.000456
0.104525	1.193426	0.000329
0.104605	1.190120	0.000239
0.104685	1.186677	0.000175
0.104765	1.183434	0.000131
0.104845	1.180343	0.000100
0.104925	1.177603	0.000081
0.105005	1.175119	0.000067
0.105085	1.172972	0.000059
0.105165	1.171060	0.000054
0.105245	1.169396	0.000051
