# Freq_range	Reflection	Transmission
0.060000	0.158116	1.024667
0.060080	0.173619	1.004012
0.060160	0.190456	0.983202
0.060240	0.206791	0.960655
0.060320	0.224401	0.938554
0.060400	0.241315	0.914604
0.060480	0.259223	0.891440
0.060561	0.276454	0.866625
0.060641	0.294191	0.842664
0.060721	0.311452	0.817516
0.060801	0.328613	0.793067
0.060881	0.345603	0.768059
0.060961	0.361869	0.743469
0.061041	0.378279	0.718986
0.061121	0.393435	0.694617
0.061201	0.408960	0.670948
0.061281	0.422895	0.647157
0.061361	0.437261	0.624498
0.061441	0.449939	0.601611
0.061522	0.462926	0.580084
0.061602	0.474367	0.558369
0.061682	0.485825	0.538042
0.061762	0.496072	0.517701
0.061842	0.505938	0.498610
0.061922	0.515033	0.479763
0.062002	0.523327	0.461926
0.062082	0.531306	0.444623
0.062162	0.538120	0.428049
0.062242	0.545001	0.412274
0.062322	0.550484	0.396965
0.062402	0.556278	0.382652
0.062482	0.560609	0.368609
0.062563	0.565330	0.355659
0.062643	0.568698	0.342870
0.062723	0.572367	0.331168
0.062803	0.574949	0.319609
0.062883	0.577615	0.309039
0.062963	0.579554	0.298669
0.063043	0.581291	0.289125
0.063123	0.582699	0.279884
0.063203	0.583606	0.271273
0.063283	0.584552	0.263090
0.063363	0.584753	0.255337
0.063443	0.585276	0.248125
0.063524	0.584905	0.241172
0.063604	0.585020	0.234840
0.063684	0.584212	0.228640
0.063764	0.583921	0.223094
0.063844	0.582802	0.217613
0.063924	0.582106	0.212765
0.064004	0.580777	0.207969
0.064084	0.579689	0.203740
0.064164	0.578226	0.199598
0.064244	0.576768	0.195924
0.064324	0.575217	0.192403
0.064404	0.573431	0.189232
0.064484	0.571805	0.186297
0.064565	0.569745	0.183592
0.064645	0.568038	0.181204
0.064725	0.565764	0.178944
0.064805	0.563951	0.177064
0.064885	0.561528	0.175239
0.064965	0.559574	0.173828
0.065045	0.557058	0.172434
0.065125	0.554932	0.171459
0.065205	0.552365	0.170502
0.065285	0.550038	0.169934
0.065365	0.547446	0.169420
0.065445	0.544904	0.169243
0.065526	0.542289	0.169180
0.065606	0.539528	0.169386
0.065686	0.536872	0.169783
0.065766	0.533900	0.170377
0.065846	0.531169	0.171240
0.065926	0.528001	0.172241
0.066006	0.525145	0.173580
0.066086	0.521797	0.175017
0.066166	0.518760	0.176842
0.066246	0.515243	0.178755
0.066326	0.511966	0.181085
0.066406	0.508281	0.183521
0.066486	0.504709	0.186381
0.066567	0.500841	0.189399
0.066647	0.496925	0.192826
0.066727	0.492839	0.196490
0.066807	0.488537	0.200536
0.066887	0.484181	0.204914
0.066967	0.479455	0.209648
0.067047	0.474756	0.214819
0.067127	0.469572	0.220328
0.067207	0.464446	0.226378
0.067287	0.458766	0.232770
0.067367	0.453114	0.239795
0.067447	0.446893	0.247196
0.067528	0.440614	0.255307
0.067608	0.433793	0.263863
0.067688	0.426785	0.273186
0.067768	0.419291	0.283058
0.067848	0.411454	0.293737
0.067928	0.403198	0.305100
0.068008	0.394442	0.317296
0.068088	0.385324	0.330331
0.068168	0.375570	0.344220
0.068248	0.365486	0.359105
0.068328	0.354673	0.374865
0.068408	0.343529	0.391763
0.068488	0.331623	0.409564
0.068569	0.319355	0.428602
0.068649	0.306356	0.448574
0.068729	0.292954	0.469818
0.068809	0.278919	0.492017
0.068889	0.264455	0.515435
0.068969	0.249516	0.539797
0.069049	0.234170	0.565215
0.069129	0.218562	0.591502
0.069209	0.202649	0.618562
0.069289	0.186728	0.646313
0.069369	0.170703	0.674433
0.069449	0.154955	0.702936
0.069530	0.139400	0.731299
0.069610	0.124418	0.759595
0.069690	0.109990	0.787183
0.069770	0.096420	0.814138
0.069850	0.083769	0.839818
0.069930	0.072213	0.864250
0.070010	0.061872	0.886921
0.070090	0.052779	0.907777
0.070170	0.045059	0.926543
0.070250	0.038622	0.943078
0.070330	0.033538	0.957405
0.070410	0.029639	0.969323
0.070490	0.026895	0.979135
0.070571	0.025114	0.986633
0.070651	0.024156	0.992321
0.070731	0.023845	0.996045
0.070811	0.023960	0.998390
0.070891	0.024362	0.999312
0.070971	0.024799	0.999351
0.071051	0.025172	0.998611
0.071131	0.025259	0.997488
0.071211	0.024994	0.996236
0.071291	0.024237	0.995056
0.071371	0.022957	0.994321
0.071451	0.021127	0.994030
0.071532	0.018769	0.994603
0.071612	0.015988	0.995868
0.071692	0.012896	0.998193
0.071772	0.009745	1.001273
0.071852	0.006789	1.005308
0.071932	0.004444	1.009887
0.072012	0.003161	1.014918
0.072092	0.003544	1.019887
0.072172	0.006259	1.024307
0.072252	0.012108	1.027544
0.072332	0.021912	1.028686
0.072412	0.036589	1.026986
0.072492	0.056921	1.021226
0.072573	0.083700	1.010664
0.072653	0.117321	0.994111
0.072733	0.158054	0.971099
0.072813	0.205523	0.940967
0.072893	0.259118	0.903860
0.072973	0.317564	0.860048
0.073053	0.379363	0.810416
0.073133	0.442689	0.756163
0.073213	0.505610	0.698654
0.073293	0.566420	0.639555
0.073373	0.623386	0.580218
0.073453	0.675477	0.522179
0.073534	0.721587	0.466388
0.073614	0.761494	0.413870
0.073694	0.794798	0.365071
0.073774	0.821879	0.320437
0.073854	0.842887	0.280020
0.073934	0.858471	0.243814
0.074014	0.869129	0.211650
0.074094	0.875506	0.183258
0.074174	0.878268	0.158386
0.074254	0.877912	0.136651
0.074334	0.875151	0.117797
0.074414	0.870289	0.101435
0.074494	0.864005	0.087336
0.074575	0.856440	0.075159
0.074655	0.848183	0.064707
0.074735	0.839271	0.055710
0.074815	0.830166	0.048002
0.074895	0.820865	0.041384
0.074975	0.811685	0.035713
0.075055	0.802635	0.030855
0.075135	0.793882	0.026686
0.075215	0.785479	0.023119
0.075295	0.777455	0.020051
0.075375	0.769921	0.017430
0.075455	0.762792	0.015169
0.075536	0.756227	0.013237
0.075616	0.750062	0.011565
0.075696	0.744487	0.010136
0.075776	0.739293	0.008897
0.075856	0.734676	0.007835
0.075936	0.730422	0.006913
0.076016	0.726702	0.006119
0.076096	0.723332	0.005429
0.076176	0.720432	0.004832
0.076256	0.717875	0.004313
0.076336	0.715714	0.003861
0.076416	0.713893	0.003469
0.076496	0.712392	0.003123
0.076577	0.711227	0.002825
0.076657	0.710311	0.002559
0.076737	0.709726	0.002329
0.076817	0.709327	0.002124
0.076897	0.709246	0.001945
0.076977	0.709305	0.001784
0.077057	0.709660	0.001645
0.077137	0.710123	0.001518
0.077217	0.710851	0.001407
0.077297	0.711673	0.001306
0.077377	0.712718	0.001216
0.077457	0.713856	0.001136
0.077538	0.715170	0.001063
0.077618	0.716586	0.000997
0.077698	0.718128	0.000937
0.077778	0.719787	0.000884
0.077858	0.721525	0.000834
0.077938	0.723394	0.000790
0.078018	0.725300	0.000747
0.078098	0.727347	0.000710
0.078178	0.729400	0.000674
0.078258	0.731598	0.000643
0.078338	0.733782	0.000612
0.078418	0.736103	0.000585
0.078498	0.738404	0.000559
0.078579	0.740825	0.000535
0.078659	0.743233	0.000512
0.078739	0.745735	0.000491
0.078819	0.748238	0.000471
0.078899	0.750804	0.000453
0.078979	0.753393	0.000435
0.079059	0.756010	0.000418
0.079139	0.758674	0.000403
0.079219	0.761335	0.000388
0.079299	0.764063	0.000374
0.079379	0.766761	0.000360
0.079459	0.769541	0.000348
0.079540	0.772274	0.000336
0.079620	0.775095	0.000325
0.079700	0.777862	0.000314
0.079780	0.780712	0.000304
0.079860	0.783512	0.000293
0.079940	0.786382	0.000284
0.080020	0.789215	0.000275
0.080100	0.792096	0.000266
0.080180	0.794961	0.000258
0.080260	0.797848	0.000250
0.080340	0.800742	0.000242
0.080420	0.803631	0.000235
0.080501	0.806551	0.000228
0.080581	0.809440	0.000221
0.080661	0.812381	0.000215
0.080741	0.815271	0.000208
0.080821	0.818226	0.000203
0.080901	0.821120	0.000196
0.080981	0.824082	0.000191
0.081061	0.826982	0.000186
0.081141	0.829945	0.000181
0.081221	0.832853	0.000176
0.081301	0.835811	0.000171
0.081381	0.838731	0.000166
0.081461	0.841678	0.000162
0.081542	0.844610	0.000158
0.081622	0.847545	0.000153
0.081702	0.850488	0.000150
0.081782	0.853409	0.000145
0.081862	0.856360	0.000142
0.081942	0.859269	0.000138
0.082022	0.862225	0.000135
0.082102	0.865123	0.000131
0.082182	0.868078	0.000128
0.082262	0.870969	0.000125
0.082342	0.873919	0.000122
0.082422	0.876806	0.000119
0.082503	0.879745	0.000116
0.082583	0.882632	0.000114
0.082663	0.885555	0.000111
0.082743	0.888444	0.000109
0.082823	0.891348	0.000106
0.082903	0.894239	0.000104
0.082983	0.897122	0.000101
0.083063	0.900015	0.000099
0.083143	0.902878	0.000097
0.083223	0.905770	0.000095
0.083303	0.908613	0.000093
0.083383	0.911501	0.000091
0.083463	0.914328	0.000089
0.083544	0.917207	0.000087
0.083624	0.920021	0.000085
0.083704	0.922886	0.000084
0.083784	0.925690	0.000082
0.083864	0.928536	0.000080
0.083944	0.931333	0.000079
0.084024	0.934156	0.000077
0.084104	0.936949	0.000076
0.084184	0.939746	0.000074
0.084264	0.942535	0.000073
0.084344	0.945306	0.000072
0.084424	0.948089	0.000071
0.084505	0.950833	0.000069
0.084585	0.953608	0.000068
0.084665	0.956328	0.000067
0.084745	0.959091	0.000066
0.084825	0.961789	0.000064
0.084905	0.964535	0.000064
0.084985	0.967215	0.000062
0.085065	0.969940	0.000061
0.085145	0.972605	0.000060
0.085225	0.975303	0.000060
0.085305	0.977957	0.000059
0.085385	0.980625	0.000058
0.085465	0.983268	0.000057
0.085546	0.985905	0.000056
0.085626	0.988537	0.000055
0.085706	0.991141	0.000054
0.085786	0.993761	0.000054
0.085866	0.996333	0.000053
0.085946	0.998938	0.000052
0.086026	1.001481	0.000051
0.086106	1.004066	0.000051
0.086186	1.006583	0.000050
0.086266	1.009144	0.000050
0.086346	1.011638	0.000049
0.086426	1.014171	0.000048
0.086507	1.016645	0.000048
0.086587	1.019145	0.000047
0.086667	1.021602	0.000047
0.086747	1.024065	0.000046
0.086827	1.026506	0.000046
0.086907	1.028932	0.000045
0.086987	1.031356	0.000045
0.087067	1.033744	0.000044
0.087147	1.036150	0.000044
0.087227	1.038502	0.000043
0.087307	1.040886	0.000043
0.087387	1.043204	0.000042
0.087467	1.045562	0.000042
0.087548	1.047849	0.000042
0.087628	1.050177	0.000041
0.087708	1.052437	0.000041
0.087788	1.054729	0.000041
0.087868	1.056965	0.000040
0.087948	1.059219	0.000040
0.088028	1.061433	0.000040
0.088108	1.063646	0.000039
0.088188	1.065839	0.000039
0.088268	1.068009	0.000039
0.088348	1.070180	0.000039
0.088428	1.072307	0.000038
0.088509	1.074455	0.000038
0.088589	1.076542	0.000038
0.088669	1.078663	0.000038
0.088749	1.080712	0.000038
0.088829	1.082802	0.000038
0.088909	1.084817	0.000037
0.088989	1.086871	0.000037
0.089069	1.088856	0.000037
0.089149	1.090869	0.000037
0.089229	1.092827	0.000037
0.089309	1.094797	0.000037
0.089389	1.096730	0.000037
0.089469	1.098654	0.000036
0.089550	1.100562	0.000036
0.089630	1.102439	0.000036
0.089710	1.104323	0.000036
0.089790	1.106154	0.000036
0.089870	1.108010	0.000036
0.089950	1.109798	0.000036
0.090030	1.111623	0.000036
0.090110	1.113371	0.000036
0.090190	1.115161	0.000036
0.090270	1.116873	0.000036
0.090350	1.118623	0.000036
0.090430	1.120303	0.000036
0.090511	1.122009	0.000036
0.090591	1.123661	0.000036
0.090671	1.125319	0.000036
0.090751	1.126944	0.000036
0.090831	1.128553	0.000036
0.090911	1.130153	0.000037
0.090991	1.131713	0.000036
0.091071	1.133285	0.000037
0.091151	1.134797	0.000037
0.091231	1.136340	0.000037
0.091311	1.137808	0.000037
0.091391	1.139317	0.000037
0.091471	1.140744	0.000037
0.091552	1.142216	0.000038
0.091632	1.143607	0.000038
0.091712	1.145036	0.000038
0.091792	1.146395	0.000038
0.091872	1.147777	0.000038
0.091952	1.149108	0.000039
0.092032	1.150441	0.000039
0.092112	1.151746	0.000039
0.092192	1.153028	0.000040
0.092272	1.154307	0.000040
0.092352	1.155538	0.000040
0.092432	1.156790	0.000041
0.092513	1.157973	0.000041
0.092593	1.159196	0.000042
0.092673	1.160334	0.000042
0.092753	1.161522	0.000042
0.092833	1.162621	0.000043
0.092913	1.163770	0.000043
0.092993	1.164835	0.000044
0.093073	1.165940	0.000044
0.093153	1.166974	0.000045
0.093233	1.168032	0.000046
0.093313	1.169040	0.000046
0.093393	1.170046	0.000047
0.093473	1.171031	0.000048
0.093554	1.171986	0.000048
0.093634	1.172947	0.000049
0.093714	1.173850	0.000050
0.093794	1.174787	0.000051
0.093874	1.175642	0.000052
0.093954	1.176550	0.000053
0.094034	1.177361	0.000054
0.094114	1.178236	0.000055
0.094194	1.179010	0.000056
0.094274	1.179845	0.000057
0.094354	1.180588	0.000058
0.094434	1.181378	0.000059
0.094515	1.182094	0.000061
0.094595	1.182836	0.000062
0.094675	1.183530	0.000064
0.094755	1.184219	0.000065
0.094835	1.184894	0.000067
0.094915	1.185529	0.000068
0.094995	1.186185	0.000070
0.095075	1.186768	0.000072
0.095155	1.187403	0.000074
0.095235	1.187938	0.000076
0.095315	1.188546	0.000078
0.095395	1.189038	0.000081
0.095475	1.189614	0.000083
0.095556	1.190070	0.000086
0.095636	1.190606	0.000089
0.095716	1.191034	0.000092
0.095796	1.191523	0.000095
0.095876	1.191929	0.000099
0.095956	1.192365	0.000102
0.096036	1.192754	0.000107
0.096116	1.193132	0.000111
0.096196	1.193507	0.000116
0.096276	1.193825	0.000121
0.096356	1.194185	0.000127
0.096436	1.194443	0.000132
0.096517	1.194785	0.000139
0.096597	1.194987	0.000145
0.096677	1.195302	0.000153
0.096757	1.195455	0.000161
0.096837	1.195733	0.000170
0.096917	1.195842	0.000181
0.096997	1.196069	0.000191
0.097077	1.196142	0.000204
0.097157	1.196304	0.000217
0.097237	1.196346	0.000233
0.097317	1.196426	0.000248
0.097397	1.196437	0.000269
0.097477	1.196416	0.000289
0.097558	1.196391	0.000315
0.097638	1.196248	0.000341
0.097718	1.196167	0.000375
0.097798	1.195874	0.000411
0.097878	1.195699	0.000456
0.097958	1.195212	0.000508
0.098038	1.194871	0.000571
0.098118	1.194109	0.000646
0.098198	1.193464	0.000739
0.098278	1.192257	0.000857
0.098358	1.191023	0.001002
0.098438	1.188978	0.001200
0.098519	1.186494	0.001452
0.098599	1.182581	0.001817
0.098679	1.177040	0.002316
0.098759	1.168099	0.003093
0.098839	1.153538	0.004269
0.098919	1.128049	0.006263
0.098999	1.082447	0.009523
0.099079	1.007158	0.014576
0.099159	0.929661	0.018878
0.099239	0.934162	0.017276
0.099319	1.008944	0.011607
0.099399	1.078223	0.006906
0.099479	1.123875	0.003945
0.099560	1.149026	0.002223
0.099640	1.161645	0.001273
0.099720	1.166548	0.000758
0.099800	1.167846	0.000491
0.099880	1.167137	0.000354
0.099960	1.165462	0.000294
0.100040	1.162820	0.000286
0.100120	1.158970	0.000330
0.100200	1.153378	0.000440
0.100280	1.145123	0.000653
0.100360	1.132814	0.001036
0.100440	1.114074	0.001732
0.100521	1.085482	0.003009
0.100601	1.045232	0.005274
0.100681	1.005183	0.008610
0.100761	1.004967	0.011298
0.100841	1.058528	0.011232
0.100921	1.123811	0.009328
0.101001	1.174521	0.007250
0.101081	1.208365	0.005425
0.101161	1.227738	0.003973
0.101241	1.236387	0.002864
0.101321	1.238323	0.002081
0.101401	1.237001	0.001529
0.101481	1.234053	0.001145
0.101562	1.230664	0.000868
0.101642	1.226886	0.000663
0.101722	1.223195	0.000510
0.101802	1.219304	0.000390
0.101882	1.215605	0.000300
0.101962	1.211819	0.000229
0.102042	1.208324	0.000176
0.102122	1.204892	0.000134
0.102202	1.201823	0.000105
0.102282	1.198929	0.000082
0.102362	1.196388	0.000067
0.102442	1.194063	0.000056
0.102523	1.192013	0.000049
0.102603	1.190178	0.000043
0.102683	1.188516	0.000040
0.102763	1.187057	0.000038
0.102843	1.185682	0.000037
0.102923	1.184496	0.000036
0.103003	1.183331	0.000036
0.103083	1.182343	0.000036
0.103163	1.181336	0.000037
0.103243	1.180492	0.000038
0.103323	1.179614	0.000038
0.103403	1.178878	0.000039
0.103483	1.178110	0.000040
0.103564	1.177457	0.000041
0.103644	1.176785	0.000042
0.103724	1.176194	0.000043
0.103804	1.175604	0.000044
0.103884	1.175059	0.000045
0.103964	1.174538	0.000046
0.104044	1.174024	0.000047
0.104124	1.173558	0.000047
0.104204	1.173065	0.000048
0.104284	1.172636	0.000048
0.104364	1.172158	0.000049
0.104444	1.171753	0.000049
0.104525	1.171284	0.000049
0.104605	1.170889	0.000049
0.104685	1.170428	0.000049
0.104765	1.170031	0.000050
0.104845	1.169577	0.000049
0.104925	1.169172	0.000050
0.105005	1.168725	0.000049
0.105085	1.168305	0.000050
0.105165	1.167864	0.000049
0.105245	1.167427	0.000049
0.105325	1.166991	0.000049
0.105405	1.166536	0.000049
0.105485	1.166103	0.000049
0.105566	1.165632	0.000049
0.105646	1.165199	0.000048
0.105726	1.164714	0.000048
0.105806	1.164277	0.000048
0.105886	1.163782	0.000048
0.105966	1.163338	0.000047
0.106046	1.162837	0.000047
0.106126	1.162381	0.000047
0.106206	1.161877	0.000047
0.106286	1.161407	0.000047
0.106366	1.160903	0.000046
0.106446	1.160416	0.000046
0.106527	1.159914	0.000046
0.106607	1.159410	0.000046
0.106687	1.158911	0.000045
0.106767	1.158390	0.000045
0.106847	1.157892	0.000045
0.106927	1.157358	0.000045
0.107007	1.156858	0.000044
0.107087	1.156313	0.000044
0.107167	1.155810	0.000044
0.107247	1.155258	0.000044
0.107327	1.154749	0.000044
0.107407	1.154193	0.000043
0.107487	1.153675	0.000043
0.107568	1.153119	0.000043
0.107648	1.152590	0.000043
0.107728	1.152037	0.000043
0.107808	1.151495	0.000043
0.107888	1.150946	0.000042
0.107968	1.150392	0.000042
0.108048	1.149848	0.000042
0.108128	1.149283	0.000042
0.108208	1.148743	0.000042
0.108288	1.148169	0.000042
0.108368	1.147631	0.000042
0.108448	1.147052	0.000042
0.108529	1.146513	0.000042
0.108609	1.145932	0.000042
0.108689	1.145389	0.000042
0.108769	1.144809	0.000042
0.108849	1.144262	0.000042
0.108929	1.143686	0.000042
0.109009	1.143132	0.000042
0.109089	1.142562	0.000042
0.109169	1.142000	0.000042
0.109249	1.141436	0.000042
0.109329	1.140867	0.000042
0.109409	1.140311	0.000042
0.109489	1.139735	0.000042
0.109570	1.139185	0.000042
0.109650	1.138604	0.000042
0.109730	1.138058	0.000042
0.109810	1.137476	0.000042
0.109890	1.136932	0.000043
0.109970	1.136352	0.000043
0.110050	1.135807	0.000043
0.110130	1.135231	0.000043
0.110210	1.134684	0.000043
0.110290	1.134114	0.000043
0.110370	1.133563	0.000044
0.110450	1.133002	0.000044
0.110531	1.132446	0.000044
0.110611	1.131893	0.000044
0.110691	1.131333	0.000045
0.110771	1.130789	0.000045
0.110851	1.130225	0.000045
0.110931	1.129690	0.000046
0.111011	1.129124	0.000046
0.111091	1.128594	0.000046
0.111171	1.128030	0.000047
0.111251	1.127503	0.000047
0.111331	1.126944	0.000047
0.111411	1.126418	0.000048
0.111491	1.125865	0.000048
0.111572	1.125338	0.000049
0.111652	1.124794	0.000049
0.111732	1.124265	0.000050
0.111812	1.123731	0.000050
0.111892	1.123199	0.000051
0.111972	1.122676	0.000051
0.112052	1.122142	0.000052
0.112132	1.121628	0.000053
0.112212	1.121094	0.000053
0.112292	1.120589	0.000054
0.112372	1.120055	0.000055
0.112452	1.119556	0.000055
0.112533	1.119026	0.000056
0.112613	1.118532	0.000057
0.112693	1.118008	0.000057
0.112773	1.117516	0.000058
0.112853	1.117001	0.000059
0.112933	1.116509	0.000060
0.113013	1.116004	0.000061
0.113093	1.115511	0.000062
0.113173	1.115017	0.000063
0.113253	1.114523	0.000064
0.113333	1.114041	0.000065
0.113413	1.113547	0.000066
0.113493	1.113076	0.000067
0.113574	1.112582	0.000068
0.113654	1.112120	0.000070
0.113734	1.111629	0.000071
0.113814	1.111174	0.000072
0.113894	1.110689	0.000073
0.113974	1.110238	0.000075
0.114054	1.109761	0.000076
0.114134	1.109313	0.000078
0.114214	1.108846	0.000079
0.114294	1.108400	0.000081
0.114374	1.107944	0.000083
0.114454	1.107498	0.000085
0.114535	1.107055	0.000086
0.114615	1.106608	0.000088
0.114695	1.106178	0.000090
0.114775	1.105732	0.000092
0.114855	1.105313	0.000094
0.114935	1.104869	0.000096
0.115015	1.104460	0.000099
0.115095	1.104021	0.000101
0.115175	1.103619	0.000104
0.115255	1.103187	0.000106
0.115335	1.102790	0.000109
0.115415	1.102368	0.000111
0.115495	1.101974	0.000114
0.115576	1.101564	0.000117
0.115656	1.101171	0.000120
0.115736	1.100774	0.000124
0.115816	1.100382	0.000127
0.115896	1.099999	0.000130
0.115976	1.099608	0.000134
0.116056	1.099237	0.000138
0.116136	1.098848	0.000142
0.116216	1.098490	0.000146
0.116296	1.098105	0.000150
0.116376	1.097757	0.000155
0.116456	1.097378	0.000159
0.116537	1.097037	0.000164
0.116617	1.096668	0.000169
0.116697	1.096332	0.000175
0.116777	1.095974	0.000180
0.116857	1.095642	0.000186
0.116937	1.095297	0.000192
0.117017	1.094966	0.000198
0.117097	1.094636	0.000205
0.117177	1.094307	0.000212
0.117257	1.093992	0.000219
0.117337	1.093664	0.000226
0.117417	1.093363	0.000234
0.117497	1.093039	0.000242
0.117578	1.092750	0.000251
0.117658	1.092432	0.000260
0.117738	1.092153	0.000270
0.117818	1.091843	0.000280
0.117898	1.091572	0.000291
0.117978	1.091272	0.000301
0.118058	1.091006	0.000313
0.118138	1.090720	0.000325
0.118218	1.090458	0.000338
0.118298	1.090187	0.000352
0.118378	1.089926	0.000366
0.118458	1.089671	0.000381
0.118539	1.089412	0.000397
0.118619	1.089173	0.000413
0.118699	1.088916	0.000431
0.118779	1.088691	0.000449
0.118859	1.088440	0.000468
0.118939	1.088227	0.000489
0.119019	1.087982	0.000511
0.119099	1.087779	0.000534
0.119179	1.087544	0.000558
0.119259	1.087348	0.000584
0.119339	1.087125	0.000611
0.119419	1.086933	0.000640
0.119499	1.086724	0.000670
0.119580	1.086535	0.000703
0.119660	1.086342	0.000737
0.119740	1.086154	0.000774
0.119820	1.085976	0.000813
0.119900	1.085789	0.000854
