# Freq_range	Reflection	Transmission
0.080000	0.741623	0.001115
0.080040	0.777903	0.000242
0.080080	0.835133	0.001221
0.080120	0.815239	0.002196
0.080160	0.757952	0.001412
0.080200	0.766926	0.000250
0.080240	0.826791	0.000676
0.080280	0.833897	0.001813
0.080320	0.780065	0.001601
0.080360	0.763721	0.000417
0.080400	0.814656	0.000304
0.080440	0.844284	0.001351
0.080480	0.804094	0.001640
0.080521	0.769005	0.000659
0.080561	0.802609	0.000121
0.080601	0.846548	0.000890
0.080641	0.826306	0.001528
0.080681	0.781803	0.000894
0.080721	0.794035	0.000107
0.080761	0.842360	0.000496
0.080801	0.843786	0.001294
0.080841	0.799845	0.001063
0.080881	0.791239	0.000217
0.080921	0.834416	0.000215
0.080961	0.854882	0.000987
0.081001	0.820151	0.001128
0.081041	0.795156	0.000392
0.081081	0.825793	0.000066
0.081121	0.859361	0.000665
0.081161	0.839682	0.001082
0.081201	0.805334	0.000575
0.081241	0.819326	0.000040
0.081281	0.858273	0.000379
0.081321	0.855916	0.000940
0.081361	0.820195	0.000717
0.081401	0.817100	0.000110
0.081441	0.853598	0.000165
0.081481	0.867261	0.000736
0.081522	0.837463	0.000789
0.081562	0.820153	0.000236
0.081602	0.847763	0.000043
0.081642	0.873241	0.000509
0.081682	0.854677	0.000779
0.081722	0.828396	0.000376
0.081762	0.843127	0.000011
0.081802	0.874453	0.000299
0.081842	0.869675	0.000695
0.081882	0.840773	0.000492
0.081922	0.841548	0.000054
0.081962	0.872327	0.000135
0.082002	0.880966	0.000559
0.082042	0.855563	0.000561
0.082082	0.844090	0.000143
0.082122	0.868758	0.000035
0.082162	0.887931	0.000398
0.082202	0.870787	0.000570
0.082242	0.850913	0.000249
0.082282	0.865700	0.000002
0.082322	0.890837	0.000243
0.082362	0.884605	0.000523
0.082402	0.861349	0.000344
0.082442	0.864786	0.000025
0.082482	0.890689	0.000116
0.082523	0.895647	0.000432
0.082563	0.874118	0.000406
0.082603	0.867060	0.000088
0.082643	0.888957	0.000034
0.082683	0.903219	0.000317
0.082723	0.887637	0.000424
0.082763	0.872847	0.000168
0.082803	0.887245	0.000001
0.082843	0.907356	0.000202
0.082883	0.900351	0.000399
0.082923	0.881766	0.000244
0.082963	0.886978	0.000012
0.083003	0.908738	0.000103
0.083043	0.911023	0.000339
0.083083	0.892882	0.000298
0.083123	0.889148	0.000056
0.083163	0.908487	0.000036
0.083203	0.918930	0.000257
0.083243	0.904942	0.000321
0.083283	0.894181	0.000116
0.083323	0.907915	0.000004
0.083363	0.923945	0.000171
0.083403	0.916640	0.000310
0.083443	0.901910	0.000176
0.083483	0.908251	0.000008
0.083524	0.926498	0.000094
0.083564	0.926870	0.000271
0.083604	0.911671	0.000223
0.083644	0.910422	0.000037
0.083684	0.927434	0.000038
0.083724	0.934914	0.000212
0.083764	0.922480	0.000246
0.083804	0.914908	0.000082
0.083844	0.927816	0.000009
0.083884	0.940534	0.000147
0.083924	0.933248	0.000244
0.083964	0.921699	0.000130
0.084004	0.928699	0.000007
0.084044	0.943972	0.000086
0.084084	0.942998	0.000219
0.084124	0.930343	0.000169
0.084164	0.930932	0.000027
0.084204	0.945851	0.000040
0.084244	0.951035	0.000177
0.084284	0.940075	0.000192
0.084324	0.935021	0.000060
0.084364	0.947023	0.000013
0.084404	0.957051	0.000128
0.084444	0.949996	0.000196
0.084484	0.941067	0.000098
0.084525	0.948388	0.000008
0.084565	0.961146	0.000080
0.084605	0.959248	0.000180
0.084645	0.948782	0.000131
0.084685	0.950715	0.000021
0.084725	0.963764	0.000041
0.084765	0.967174	0.000150
0.084805	0.957584	0.000152
0.084845	0.954513	0.000046
0.084885	0.965583	0.000017
0.084925	0.973425	0.000113
0.084965	0.966733	0.000159
0.085005	0.959959	0.000075
0.085045	0.967362	0.000010
0.085085	0.977992	0.000074
0.085125	0.975483	0.000150
0.085165	0.966896	0.000103
0.085205	0.969792	0.000018
0.085245	0.981179	0.000042
0.085285	0.983224	0.000129
0.085325	0.974888	0.000123
0.085365	0.973372	0.000036
0.085405	0.983518	0.000021
0.085445	0.989583	0.000100
0.085485	0.983333	0.000131
0.085526	0.978330	0.000060
0.085566	0.985645	0.000012
0.085606	0.994475	0.000070
0.085646	0.991586	0.000127
0.085686	0.984605	0.000083
0.085726	0.988175	0.000016
0.085766	0.998090	0.000043
0.085806	0.999087	0.000112
0.085846	0.991885	0.000101
0.085886	0.991584	0.000030
0.085926	1.000838	0.000024
0.085966	1.005457	0.000090
0.086006	0.999685	0.000110
0.086046	0.996135	0.000048
0.086086	1.003249	0.000015
0.086126	1.010553	0.000065
0.086166	1.007451	0.000109
0.086206	1.001842	0.000068
0.086246	1.005864	0.000016
0.086286	1.014478	0.000043
0.086326	1.014674	0.000098
0.086366	1.008491	0.000084
0.086406	1.009133	0.000025
0.086446	1.017538	0.000026
0.086486	1.020977	0.000082
0.086527	1.015696	0.000093
0.086567	1.013337	0.000040
0.086607	1.020171	0.000017
0.086647	1.026181	0.000062
0.086687	1.022986	0.000094
0.086727	1.018547	0.000057
0.086767	1.022851	0.000016
0.086807	1.030316	0.000043
0.086847	1.029903	0.000087
0.086887	1.024629	0.000071
0.086927	1.025997	0.000023
0.086967	1.033605	0.000027
0.087007	1.036080	0.000075
0.087047	1.031282	0.000080
0.087087	1.029897	0.000034
0.087127	1.036404	0.000019
0.087167	1.041312	0.000059
0.087207	1.038109	0.000083
0.087247	1.034666	0.000048
0.087287	1.039125	0.000017
0.087327	1.045575	0.000042
0.087367	1.044700	0.000078
0.087407	1.040233	0.000061
0.087447	1.042154	0.000021
0.087487	1.049020	0.000029
0.087528	1.050705	0.000069
0.087568	1.046371	0.000070
0.087608	1.045781	0.000030
0.087648	1.051933	0.000020
0.087688	1.055900	0.000056
0.087728	1.052748	0.000073
0.087768	1.050151	0.000042
0.087808	1.054670	0.000017
0.087848	1.060221	0.000042
0.087888	1.058999	0.000071
0.087928	1.055246	0.000053
0.087968	1.057583	0.000020
0.088008	1.063760	0.000030
0.088048	1.064794	0.000064
0.088088	1.060899	0.000062
0.088128	1.060958	0.000027
0.088168	1.066741	0.000022
0.088208	1.069902	0.000054
0.088248	1.066838	0.000066
0.088288	1.064961	0.000037
0.088328	1.069468	0.000018
0.088368	1.074223	0.000042
0.088408	1.072740	0.000065
0.088448	1.069617	0.000047
0.088488	1.072262	0.000020
0.088529	1.077801	0.000031
0.088569	1.078298	0.000060
0.088609	1.074812	0.000055
0.088649	1.075399	0.000025
0.088689	1.080809	0.000023
0.088729	1.083275	0.000052
0.088769	1.080324	0.000060
0.088809	1.079060	0.000034
0.088849	1.083502	0.000019
0.088889	1.087547	0.000042
0.088929	1.085871	0.000061
0.088969	1.083304	0.000043
0.089009	1.086170	0.000020
0.089049	1.091120	0.000032
0.089089	1.091169	0.000057
0.089129	1.088062	0.000050
0.089169	1.089078	0.000024
0.089209	1.094118	0.000025
0.089249	1.095982	0.000051
0.089289	1.093157	0.000056
0.089329	1.092415	0.000031
0.089369	1.096755	0.000020
0.089409	1.100167	0.000042
0.089449	1.098347	0.000057
0.089489	1.096269	0.000039
0.089530	1.099290	0.000020
0.089570	1.103695	0.000033
0.089610	1.103368	0.000055
0.089650	1.100608	0.000047
0.089690	1.101973	0.000023
0.089730	1.106652	0.000026
0.089770	1.107989	0.000050
0.089810	1.105298	0.000052
0.089850	1.105002	0.000029
0.089890	1.109212	0.000022
0.089930	1.112055	0.000042
0.089970	1.110129	0.000054
0.090010	1.108483	0.000037
0.090050	1.111605	0.000021
0.090090	1.115507	0.000035
0.090130	1.114861	0.000053
0.090170	1.112420	0.000044
0.090210	1.114068	0.000023
0.090250	1.118396	0.000028
0.090290	1.119269	0.000049
0.090330	1.116712	0.000050
0.090370	1.116798	0.000028
0.090410	1.120861	0.000023
0.090450	1.123189	0.000043
0.090490	1.121184	0.000052
0.090531	1.119922	0.000035
0.090571	1.123105	0.000022
0.090611	1.126539	0.000036
0.090651	1.125618	0.000052
0.090691	1.123468	0.000042
0.090731	1.125348	0.000023
0.090771	1.129337	0.000030
0.090811	1.129798	0.000049
0.090851	1.127373	0.000048
0.090891	1.127789	0.000028
0.090931	1.131693	0.000025
0.090971	1.133551	0.000044
0.091011	1.131488	0.000051
0.091051	1.130567	0.000034
0.091091	1.133781	0.000023
0.091131	1.136778	0.000038
0.091171	1.135618	0.000052
0.091211	1.133735	0.000041
0.091251	1.135806	0.000024
0.091291	1.139469	0.000032
0.091331	1.139558	0.000050
0.091371	1.137259	0.000047
0.091411	1.137964	0.000028
0.091451	1.141702	0.000027
0.091491	1.143129	0.000046
0.091532	1.141020	0.000051
0.091572	1.140406	0.000034
0.091612	1.143628	0.000025
0.091652	1.146216	0.000040
0.091692	1.144844	0.000052
0.091732	1.143207	0.000040
0.091772	1.145436	0.000025
0.091812	1.148785	0.000034
0.091852	1.148535	0.000051
0.091892	1.146358	0.000046
0.091932	1.147318	0.000029
0.091972	1.150887	0.000030
0.092012	1.151913	0.000048
0.092052	1.149768	0.000051
0.092092	1.149432	0.000034
0.092132	1.152648	0.000027
0.092172	1.154849	0.000043
0.092212	1.153284	0.000054
0.092252	1.151875	0.000041
0.092292	1.154240	0.000027
0.092332	1.157287	0.000037
0.092372	1.156721	0.000053
0.092412	1.154660	0.000047
0.092452	1.155851	0.000030
0.092492	1.159251	0.000033
0.092533	1.159900	0.000051
0.092573	1.157723	0.000052
0.092613	1.157645	0.000035
0.092653	1.160844	0.000030
0.092693	1.162677	0.000046
0.092733	1.160931	0.000056
0.092773	1.159736	0.000042
0.092813	1.162223	0.000029
0.092853	1.164977	0.000041
0.092893	1.164113	0.000056
0.092933	1.162162	0.000048
0.092973	1.163567	0.000032
0.093013	1.166801	0.000036
0.093053	1.167088	0.000055
0.093093	1.164882	0.000054
0.093133	1.165049	0.000037
0.093173	1.168226	0.000033
0.093213	1.169704	0.000051
0.093253	1.167785	0.000059
0.093293	1.166794	0.000043
0.093333	1.169394	0.000033
0.093373	1.171864	0.000046
0.093413	1.170711	0.000060
0.093453	1.168866	0.000051
0.093493	1.170477	0.000035
0.093534	1.173547	0.000041
0.093574	1.173482	0.000059
0.093614	1.171247	0.000058
0.093654	1.171650	0.000040
0.093694	1.174807	0.000038
0.093734	1.175936	0.000056
0.093774	1.173847	0.000063
0.093814	1.173056	0.000046
0.093854	1.175767	0.000037
0.093894	1.177959	0.000052
0.093934	1.176520	0.000066
0.093974	1.174778	0.000055
0.094014	1.176593	0.000039
0.094054	1.179504	0.000047
0.094094	1.179089	0.000066
0.094134	1.176823	0.000062
0.094174	1.177463	0.000044
0.094214	1.180604	0.000044
0.094254	1.181386	0.000064
0.094294	1.179123	0.000069
0.094334	1.178532	0.000051
0.094374	1.181362	0.000042
0.094414	1.183276	0.000060
0.094454	1.181545	0.000073
0.094494	1.179905	0.000060
0.094535	1.181935	0.000044
0.094575	1.184691	0.000055
0.094615	1.183919	0.000075
0.094655	1.181615	0.000069
0.094695	1.182503	0.000049
0.094735	1.185638	0.000052
0.094775	1.186065	0.000074
0.094815	1.183617	0.000078
0.094855	1.183235	0.000057
0.094895	1.186200	0.000050
0.094935	1.187833	0.000071
0.094975	1.185794	0.000084
0.095015	1.184258	0.000068
0.095055	1.186523	0.000052
0.095095	1.189129	0.000066
0.095135	1.187979	0.000087
0.095175	1.185633	0.000079
0.095215	1.186789	0.000057
0.095255	1.189932	0.000063
0.095295	1.189988	0.000088
0.095335	1.187337	0.000090
0.095375	1.187180	0.000067
0.095415	1.190305	0.000061
0.095455	1.191648	0.000085
0.095495	1.189272	0.000099
0.095536	1.187847	0.000079
0.095576	1.190381	0.000063
0.095616	1.192840	0.000082
0.095656	1.191279	0.000105
0.095696	1.188879	0.000093
0.095736	1.190341	0.000069
0.095776	1.193515	0.000078
0.095816	1.193165	0.000107
0.095856	1.190282	0.000107
0.095896	1.190381	0.000080
0.095936	1.193708	0.000077
0.095976	1.194740	0.000107
0.096016	1.191979	0.000120
0.096056	1.190678	0.000095
0.096096	1.193536	0.000079
0.096136	1.195851	0.000104
0.096176	1.193820	0.000130
0.096216	1.191351	0.000114
0.096256	1.193179	0.000087
0.096296	1.196416	0.000101
0.096336	1.195605	0.000136
0.096376	1.192442	0.000133
0.096416	1.192847	0.000101
0.096456	1.196439	0.000101
0.096496	1.197122	0.000139
0.096537	1.193901	0.000153
0.096577	1.192744	0.000121
0.096617	1.196016	0.000104
0.096657	1.198184	0.000139
0.096697	1.195588	0.000169
0.096737	1.193030	0.000146
0.096777	1.195321	0.000115
0.096817	1.198666	0.000138
0.096857	1.197301	0.000182
0.096897	1.193785	0.000175
0.096937	1.194577	0.000134
0.096977	1.198533	0.000139
0.097017	1.198801	0.000191
0.097057	1.194994	0.000205
0.097097	1.194021	0.000163
0.097137	1.197848	0.000146
0.097177	1.199860	0.000196
0.097217	1.196540	0.000234
0.097257	1.193858	0.000200
0.097297	1.196773	0.000163
0.097337	1.200298	0.000201
0.097377	1.198217	0.000260
0.097417	1.194224	0.000246
0.097457	1.195542	0.000192
0.097497	1.200024	0.000208
0.097538	1.199759	0.000283
0.097578	1.195151	0.000298
0.097618	1.194428	0.000237
0.097658	1.199052	0.000223
0.097698	1.200885	0.000302
0.097738	1.196556	0.000353
0.097778	1.193692	0.000301
0.097818	1.197514	0.000254
0.097858	1.201340	0.000321
0.097898	1.198240	0.000410
0.097938	1.193543	0.000383
0.097978	1.195643	0.000307
0.098018	1.200944	0.000346
