# Freq_range	Reflection	Transmission
0.080000	0.789194	0.000287
0.080040	0.789728	0.000281
0.080080	0.790626	0.000266
0.080120	0.792811	0.000261
0.080160	0.794933	0.000267
0.080200	0.795803	0.000266
0.080240	0.796458	0.000253
0.080280	0.798281	0.000244
0.080320	0.800574	0.000248
0.080360	0.801844	0.000250
0.080400	0.802438	0.000241
0.080440	0.803873	0.000230
0.080480	0.806151	0.000230
0.080521	0.807805	0.000235
0.080561	0.808508	0.000229
0.080601	0.809607	0.000218
0.080641	0.811715	0.000215
0.080681	0.813666	0.000219
0.080721	0.814608	0.000218
0.080761	0.815480	0.000208
0.080801	0.817314	0.000202
0.080841	0.819432	0.000205
0.080881	0.820682	0.000206
0.080921	0.821466	0.000199
0.080961	0.822989	0.000191
0.081001	0.825127	0.000192
0.081041	0.826688	0.000194
0.081081	0.827526	0.000190
0.081121	0.828764	0.000182
0.081161	0.830791	0.000180
0.081201	0.832606	0.000183
0.081241	0.833610	0.000181
0.081281	0.834641	0.000173
0.081321	0.836463	0.000169
0.081361	0.838435	0.000171
0.081401	0.839673	0.000172
0.081441	0.840604	0.000166
0.081481	0.842178	0.000160
0.081522	0.844192	0.000161
0.081562	0.845680	0.000163
0.081602	0.846626	0.000159
0.081642	0.847960	0.000153
0.081682	0.849906	0.000152
0.081722	0.851611	0.000154
0.081762	0.852667	0.000152
0.081802	0.853815	0.000146
0.081842	0.855609	0.000143
0.081882	0.857460	0.000145
0.081922	0.858693	0.000145
0.081962	0.859735	0.000140
0.082002	0.861333	0.000136
0.082042	0.863237	0.000137
0.082082	0.864670	0.000138
0.082122	0.865700	0.000134
0.082162	0.867097	0.000130
0.082202	0.868965	0.000129
0.082242	0.870581	0.000131
0.082282	0.871681	0.000129
0.082322	0.872911	0.000124
0.082362	0.874670	0.000122
0.082402	0.876417	0.000124
0.082442	0.877648	0.000123
0.082482	0.878773	0.000119
0.082523	0.880375	0.000116
0.082563	0.882184	0.000117
0.082603	0.883573	0.000118
0.082643	0.884668	0.000115
0.082683	0.886103	0.000111
0.082723	0.887897	0.000111
0.082763	0.889439	0.000112
0.082803	0.890574	0.000110
0.082843	0.891861	0.000107
0.082883	0.893577	0.000106
0.082923	0.895237	0.000107
0.082963	0.896466	0.000106
0.083003	0.897652	0.000103
0.083043	0.899245	0.000101
0.083083	0.900968	0.000101
0.083123	0.902321	0.000102
0.083163	0.903464	0.000099
0.083203	0.904918	0.000097
0.083243	0.906643	0.000096
0.083283	0.908123	0.000097
0.083323	0.909282	0.000096
0.083363	0.910607	0.000093
0.083403	0.912277	0.000092
0.083443	0.913860	0.000093
0.083483	0.915086	0.000092
0.083524	0.916314	0.000090
0.083564	0.917888	0.000088
0.083604	0.919533	0.000088
0.083644	0.920855	0.000089
0.083684	0.922033	0.000087
0.083724	0.923490	0.000085
0.083764	0.925148	0.000085
0.083804	0.926574	0.000085
0.083844	0.927751	0.000084
0.083884	0.929095	0.000082
0.083924	0.930717	0.000081
0.083964	0.932233	0.000082
0.084004	0.933453	0.000081
0.084044	0.934706	0.000079
0.084084	0.936253	0.000078
0.084124	0.937828	0.000078
0.084164	0.939121	0.000078
0.084204	0.940320	0.000076
0.084244	0.941770	0.000075
0.084284	0.943363	0.000075
0.084324	0.944741	0.000075
0.084364	0.945926	0.000074
0.084404	0.947277	0.000072
0.084444	0.948847	0.000072
0.084484	0.950302	0.000072
0.084525	0.951513	0.000072
0.084565	0.952779	0.000070
0.084605	0.954292	0.000069
0.084645	0.955801	0.000070
0.084685	0.957066	0.000070
0.084725	0.958275	0.000068
0.084765	0.959707	0.000067
0.084805	0.961239	0.000067
0.084845	0.962570	0.000067
0.084885	0.963757	0.000066
0.084925	0.965103	0.000065
0.084965	0.966621	0.000065
0.085005	0.968018	0.000065
0.085045	0.969216	0.000065
0.085085	0.970483	0.000063
0.085125	0.971956	0.000063
0.085165	0.973403	0.000063
0.085205	0.974638	0.000063
0.085245	0.975848	0.000062
0.085285	0.977255	0.000061
0.085325	0.978725	0.000061
0.085365	0.980013	0.000061
0.085405	0.981194	0.000060
0.085445	0.982524	0.000059
0.085485	0.983988	0.000059
0.085526	0.985331	0.000059
0.085566	0.986511	0.000059
0.085606	0.987769	0.000057
0.085646	0.989199	0.000057
0.085686	0.990585	0.000057
0.085726	0.991789	0.000057
0.085766	0.992991	0.000056
0.085806	0.994365	0.000055
0.085846	0.995775	0.000056
0.085886	0.997019	0.000056
0.085926	0.998186	0.000055
0.085966	0.999493	0.000054
0.086006	1.000902	0.000054
0.086046	1.002191	0.000054
0.086086	1.003349	0.000054
0.086126	1.004589	0.000053
0.086166	1.005972	0.000052
0.086206	1.007299	0.000053
0.086246	1.008470	0.000053
0.086286	1.009654	0.000052
0.086326	1.010990	0.000051
0.086366	1.012340	0.000051
0.086406	1.013540	0.000051
0.086446	1.014687	0.000051
0.086486	1.015963	0.000050
0.086527	1.017315	0.000050
0.086567	1.018551	0.000050
0.086607	1.019682	0.000050
0.086647	1.020897	0.000049
0.086687	1.022228	0.000049
0.086727	1.023496	0.000049
0.086767	1.024631	0.000049
0.086807	1.025792	0.000048
0.086847	1.027084	0.000048
0.086887	1.028373	0.000048
0.086927	1.029528	0.000048
0.086967	1.030649	0.000047
0.087007	1.031889	0.000047
0.087047	1.033182	0.000047
0.087087	1.034364	0.000047
0.087127	1.035463	0.000047
0.087167	1.036646	0.000046
0.087207	1.037923	0.000046
0.087247	1.039132	0.000046
0.087287	1.040228	0.000046
0.087327	1.041359	0.000045
0.087367	1.042603	0.000045
0.087407	1.043831	0.000045
0.087447	1.044938	0.000045
0.087487	1.046027	0.000045
0.087528	1.047225	0.000044
0.087568	1.048457	0.000044
0.087608	1.049585	0.000044
0.087648	1.050648	0.000044
0.087688	1.051793	0.000044
0.087728	1.053014	0.000044
0.087768	1.054163	0.000044
0.087808	1.055216	0.000044
0.087848	1.056312	0.000043
0.087888	1.057504	0.000043
0.087928	1.058669	0.000043
0.087968	1.059727	0.000043
0.088008	1.060779	0.000043
0.088048	1.061931	0.000042
0.088088	1.063101	0.000042
0.088128	1.064173	0.000043
0.088168	1.065196	0.000042
0.088208	1.066299	0.000042
0.088248	1.067460	0.000042
0.088288	1.068549	0.000042
0.088328	1.069556	0.000042
0.088368	1.070611	0.000041
0.088408	1.071748	0.000041
0.088448	1.072850	0.000042
0.088488	1.073856	0.000042
0.088529	1.074868	0.000041
0.088569	1.075968	0.000041
0.088609	1.077076	0.000041
0.088649	1.078090	0.000041
0.088689	1.079069	0.000041
0.088729	1.080125	0.000041
0.088769	1.081225	0.000041
0.088809	1.082252	0.000041
0.088849	1.083211	0.000041
0.088889	1.084220	0.000040
0.088929	1.085300	0.000040
0.088969	1.086338	0.000041
0.089009	1.087290	0.000041
0.089049	1.088257	0.000040
0.089089	1.089303	0.000040
0.089129	1.090346	0.000040
0.089169	1.091302	0.000040
0.089209	1.092233	0.000040
0.089249	1.093238	0.000040
0.089289	1.094275	0.000040
0.089329	1.095240	0.000040
0.089369	1.096148	0.000040
0.089409	1.097109	0.000040
0.089449	1.098128	0.000040
0.089489	1.099101	0.000040
0.089530	1.099998	0.000040
0.089570	1.100916	0.000040
0.089610	1.101905	0.000040
0.089650	1.102882	0.000040
0.089690	1.103778	0.000040
0.089730	1.104660	0.000040
0.089770	1.105611	0.000040
0.089810	1.106583	0.000040
0.089850	1.107484	0.000040
0.089890	1.108340	0.000040
0.089930	1.109248	0.000040
0.089970	1.110205	0.000040
0.090010	1.111112	0.000040
0.090050	1.111952	0.000040
0.090090	1.112819	0.000040
0.090130	1.113749	0.000040
0.090170	1.114660	0.000040
0.090210	1.115494	0.000040
0.090250	1.116323	0.000040
0.090290	1.117218	0.000040
0.090330	1.118125	0.000040
0.090370	1.118961	0.000041
0.090410	1.119762	0.000040
0.090450	1.120616	0.000040
0.090490	1.121509	0.000040
0.090531	1.122349	0.000041
0.090571	1.123131	0.000041
0.090611	1.123944	0.000041
0.090651	1.124813	0.000041
0.090691	1.125656	0.000041
0.090731	1.126429	0.000041
0.090771	1.127204	0.000041
0.090811	1.128040	0.000041
0.090851	1.128880	0.000041
0.090891	1.129651	0.000042
0.090931	1.130395	0.000042
0.090971	1.131193	0.000042
0.091011	1.132021	0.000042
0.091051	1.132795	0.000042
0.091091	1.133517	0.000042
0.091131	1.134274	0.000042
0.091171	1.135081	0.000042
0.091211	1.135857	0.000043
0.091251	1.136566	0.000043
0.091291	1.137285	0.000043
0.091331	1.138062	0.000043
0.091371	1.138835	0.000043
0.091411	1.139540	0.000043
0.091451	1.140226	0.000043
0.091491	1.140966	0.000043
0.091532	1.141729	0.000044
0.091572	1.142435	0.000044
0.091612	1.143097	0.000044
0.091652	1.143797	0.000044
0.091692	1.144541	0.000044
0.091732	1.145248	0.000045
0.091772	1.145895	0.000045
0.091812	1.146556	0.000045
0.091852	1.147272	0.000045
0.091892	1.147977	0.000046
0.091932	1.148617	0.000046
