# Freq_range	Reflection	Transmission
0.080000	0.789577	0.000333
0.080040	0.790429	0.000337
0.080080	0.791242	0.000320
0.080120	0.793097	0.000304
0.080160	0.795226	0.000310
0.080200	0.796410	0.000318
0.080240	0.797121	0.000307
0.080280	0.798648	0.000289
0.080320	0.800816	0.000288
0.080360	0.802339	0.000298
0.080400	0.803101	0.000294
0.080440	0.804320	0.000277
0.080480	0.806383	0.000270
0.080521	0.808192	0.000279
0.080561	0.809128	0.000280
0.080601	0.810120	0.000267
0.080641	0.811972	0.000256
0.080681	0.813963	0.000261
0.080721	0.815153	0.000266
0.080761	0.816030	0.000257
0.080801	0.817618	0.000244
0.080841	0.819668	0.000244
0.080881	0.821133	0.000251
0.080921	0.822020	0.000247
0.080961	0.823348	0.000234
0.081001	0.825336	0.000230
0.081041	0.827043	0.000236
0.081081	0.828048	0.000237
0.081121	0.829170	0.000226
0.081161	0.831001	0.000218
0.081201	0.832876	0.000222
0.081241	0.834073	0.000226
0.081281	0.835077	0.000218
0.081321	0.836697	0.000208
0.081361	0.838642	0.000209
0.081401	0.840059	0.000214
0.081441	0.841045	0.000210
0.081481	0.842447	0.000200
0.081522	0.844361	0.000198
0.081562	0.845984	0.000203
0.081602	0.847044	0.000202
0.081642	0.848262	0.000194
0.081682	0.850062	0.000188
0.081722	0.851837	0.000192
0.081762	0.853041	0.000194
0.081802	0.854140	0.000188
0.081842	0.855772	0.000180
0.081882	0.857623	0.000182
0.081922	0.859004	0.000185
0.081962	0.860066	0.000181
0.082002	0.861514	0.000174
0.082042	0.863358	0.000172
0.082082	0.864912	0.000176
0.082122	0.866016	0.000175
0.082162	0.867300	0.000168
0.082202	0.869063	0.000165
0.082242	0.870754	0.000168
0.082282	0.871962	0.000169
0.082322	0.873132	0.000163
0.082362	0.874761	0.000158
0.082402	0.876530	0.000159
0.082442	0.877879	0.000162
0.082482	0.878999	0.000159
0.082523	0.880474	0.000153
0.082563	0.882251	0.000152
0.082603	0.883746	0.000155
0.082643	0.884884	0.000154
0.082683	0.886214	0.000148
0.082723	0.887935	0.000146
0.082763	0.889552	0.000148
0.082803	0.890764	0.000149
0.082843	0.891984	0.000144
0.082883	0.893600	0.000141
0.082923	0.895294	0.000142
0.082963	0.896616	0.000144
0.083003	0.897779	0.000141
0.083043	0.899266	0.000136
0.083083	0.900979	0.000136
0.083123	0.902423	0.000138
0.083163	0.903584	0.000137
0.083203	0.904943	0.000133
0.083243	0.906620	0.000131
0.083283	0.908171	0.000133
0.083323	0.909383	0.000133
0.083363	0.910638	0.000129
0.083403	0.912233	0.000126
0.083443	0.913858	0.000128
0.083483	0.915155	0.000129
0.083524	0.916347	0.000126
0.083564	0.917834	0.000123
0.083604	0.919485	0.000123
0.083644	0.920883	0.000125
0.083684	0.922061	0.000124
0.083724	0.923434	0.000120
0.083764	0.925064	0.000119
0.083804	0.926556	0.000121
0.083844	0.927764	0.000121
0.083884	0.929040	0.000118
0.083924	0.930606	0.000115
0.083964	0.932168	0.000117
0.084004	0.933440	0.000118
0.084044	0.934650	0.000115
0.084084	0.936126	0.000113
0.084124	0.937719	0.000113
0.084164	0.939074	0.000114
0.084204	0.940258	0.000113
0.084244	0.941634	0.000110
0.084284	0.943216	0.000110
0.084324	0.944653	0.000111
0.084364	0.945852	0.000111
0.084404	0.947137	0.000108
0.084444	0.948670	0.000107
0.084484	0.950171	0.000108
0.084525	0.951417	0.000109
0.084565	0.952635	0.000107
0.084605	0.954092	0.000105
0.084645	0.955627	0.000105
0.084685	0.956940	0.000106
0.084725	0.958124	0.000105
0.084765	0.959493	0.000103
0.084805	0.961025	0.000103
0.084845	0.962408	0.000104
0.084885	0.963594	0.000104
0.084925	0.964878	0.000102
0.084965	0.966373	0.000101
0.085005	0.967815	0.000102
0.085045	0.969034	0.000102
0.085085	0.970250	0.000101
0.085125	0.971682	0.000099
0.085165	0.973158	0.000099
0.085205	0.974430	0.000101
0.085245	0.975606	0.000100
0.085285	0.976959	0.000098
0.085325	0.978440	0.000098
0.085365	0.979771	0.000099
0.085405	0.980938	0.000099
0.085445	0.982212	0.000097
0.085485	0.983665	0.000096
0.085526	0.985050	0.000097
0.085566	0.986237	0.000098
0.085606	0.987444	0.000096
0.085646	0.988843	0.000095
0.085686	0.990262	0.000096
0.085726	0.991491	0.000097
0.085766	0.992652	0.000096
0.085806	0.993982	0.000094
0.085846	0.995410	0.000094
0.085886	0.996688	0.000096
0.085926	0.997832	0.000095
0.085966	0.999088	0.000094
0.086006	1.000495	0.000093
0.086046	1.001822	0.000095
0.086086	1.002975	0.000095
0.086126	1.004164	0.000094
0.086166	1.005527	0.000093
0.086206	1.006887	0.000094
0.086246	1.008070	0.000095
0.086286	1.009210	0.000094
0.086326	1.010510	0.000093
0.086366	1.011882	0.000093
0.086406	1.013107	0.000094
0.086446	1.014223	0.000094
0.086486	1.015453	0.000093
0.086527	1.016812	0.000093
0.086567	1.018079	0.000094
0.086607	1.019194	0.000094
0.086647	1.020359	0.000093
0.086687	1.021680	0.000093
0.086727	1.022980	0.000094
0.086767	1.024115	0.000094
0.086807	1.025228	0.000094
0.086847	1.026493	0.000093
0.086887	1.027807	0.000094
0.086927	1.028976	0.000095
0.086967	1.030058	0.000095
0.087007	1.031257	0.000094
0.087047	1.032562	0.000094
0.087087	1.033769	0.000095
0.087127	1.034842	0.000096
0.087167	1.035976	0.000095
0.087207	1.037250	0.000094
0.087247	1.038488	0.000096
0.087287	1.039573	0.000096
0.087327	1.040653	0.000096
0.087367	1.041876	0.000095
0.087407	1.043130	0.000096
0.087447	1.044241	0.000098
0.087487	1.045284	0.000098
0.087528	1.046446	0.000097
0.087568	1.047695	0.000097
0.087608	1.048839	0.000099
0.087648	1.049865	0.000099
0.087688	1.050963	0.000099
0.087728	1.052186	0.000099
0.087768	1.053359	0.000100
0.087808	1.054389	0.000101
0.087848	1.055430	0.000101
0.087888	1.056608	0.000100
0.087928	1.057798	0.000102
0.087968	1.058848	0.000103
0.088008	1.059846	0.000103
0.088048	1.060965	0.000103
0.088088	1.062155	0.000104
0.088128	1.063233	0.000105
0.088168	1.064208	0.000106
0.088208	1.065263	0.000106
0.088248	1.066431	0.000106
0.088288	1.067537	0.000108
