# Freq_range	Reflection	Transmission
0.080000	0.788067	0.000286
0.080040	0.788723	0.000236
0.080080	0.791404	0.000252
0.080120	0.793868	0.000295
0.080160	0.794326	0.000283
0.080200	0.794557	0.000232
0.080240	0.796682	0.000225
0.080280	0.799450	0.000265
0.080320	0.800530	0.000274
0.080360	0.800616	0.000231
0.080400	0.802122	0.000207
0.080440	0.804907	0.000236
0.080480	0.806602	0.000259
0.080521	0.806820	0.000230
0.080561	0.807770	0.000196
0.080601	0.810315	0.000210
0.080641	0.812506	0.000240
0.080681	0.813075	0.000228
0.080721	0.813630	0.000191
0.080761	0.815757	0.000189
0.080801	0.818245	0.000218
0.080841	0.819292	0.000221
0.080881	0.819671	0.000189
0.080921	0.821302	0.000174
0.080961	0.823858	0.000196
0.081001	0.825405	0.000211
0.081041	0.825834	0.000188
0.081081	0.826995	0.000165
0.081121	0.829402	0.000177
0.081161	0.831377	0.000197
0.081201	0.832047	0.000186
0.081241	0.832848	0.000160
0.081281	0.834946	0.000160
0.081321	0.837203	0.000181
0.081361	0.838236	0.000181
0.081401	0.838846	0.000157
0.081441	0.840550	0.000148
0.081481	0.842906	0.000165
0.081522	0.844344	0.000174
0.081562	0.844947	0.000156
0.081602	0.846255	0.000140
0.081642	0.848531	0.000150
0.081682	0.850335	0.000164
0.081722	0.851094	0.000154
0.081762	0.852080	0.000135
0.081802	0.854131	0.000137
0.081842	0.856196	0.000152
0.081882	0.857229	0.000151
0.081922	0.858020	0.000132
0.081962	0.859759	0.000127
0.082002	0.861942	0.000140
0.082042	0.863300	0.000145
0.082082	0.864044	0.000131
0.082122	0.865453	0.000120
0.082162	0.867604	0.000128
0.082202	0.869273	0.000138
0.082242	0.870111	0.000129
0.082282	0.871234	0.000115
0.082322	0.873227	0.000118
0.082362	0.875132	0.000129
0.082402	0.876172	0.000127
0.082442	0.877103	0.000113
0.082482	0.878852	0.000109
0.082523	0.880885	0.000119
0.082563	0.882183	0.000122
0.082603	0.883042	0.000111
0.082643	0.884516	0.000103
0.082683	0.886552	0.000110
0.082723	0.888112	0.000117
0.082763	0.889017	0.000110
0.082803	0.890240	0.000099
0.082843	0.892168	0.000102
0.082883	0.893941	0.000110
0.082923	0.894991	0.000108
0.082963	0.896030	0.000097
0.083003	0.897768	0.000095
0.083043	0.899670	0.000103
0.083083	0.900924	0.000104
0.083123	0.901874	0.000095
0.083163	0.903385	0.000090
0.083203	0.905315	0.000096
0.083243	0.906787	0.000100
0.083283	0.907748	0.000094
0.083323	0.909040	0.000087
0.083363	0.910900	0.000089
0.083403	0.912561	0.000095
0.083443	0.913621	0.000092
0.083483	0.914741	0.000084
0.083524	0.916456	0.000083
0.083564	0.918242	0.000089
0.083604	0.919461	0.000090
0.083644	0.920482	0.000083
0.083684	0.922009	0.000079
0.083724	0.923840	0.000084
0.083764	0.925239	0.000087
0.083804	0.926245	0.000082
0.083844	0.927582	0.000076
0.083884	0.929372	0.000078
0.083924	0.930937	0.000083
0.083964	0.932006	0.000080
0.084004	0.933183	0.000074
0.084044	0.934864	0.000074
0.084084	0.936548	0.000079
0.084124	0.937738	0.000079
0.084164	0.938811	0.000073
0.084204	0.940339	0.000070
0.084244	0.942077	0.000074
0.084284	0.943414	0.000076
0.084324	0.944454	0.000072
0.084364	0.945817	0.000068
0.084404	0.947536	0.000070
0.084444	0.949017	0.000073
0.084484	0.950092	0.000071
0.084525	0.951307	0.000066
0.084565	0.952946	0.000066
0.084605	0.954538	0.000070
0.084645	0.955701	0.000069
0.084685	0.956812	0.000065
0.084725	0.958327	0.000063
