# Freq_range	Reflection	Transmission
0.080000	0.772445	0.000128
0.080040	0.796134	0.000232
0.080080	0.808304	0.000452
0.080120	0.790610	0.000392
0.080160	0.777440	0.000161
0.080200	0.794126	0.000158
0.080240	0.813052	0.000369
0.080280	0.803629	0.000410
0.080320	0.785771	0.000210
0.080360	0.793450	0.000119
0.080400	0.814933	0.000281
0.080440	0.814790	0.000396
0.080480	0.796522	0.000260
0.080521	0.795153	0.000113
0.080561	0.815050	0.000203
0.080601	0.823314	0.000356
0.080641	0.808442	0.000297
0.080681	0.799705	0.000131
0.080721	0.814704	0.000145
0.080761	0.829020	0.000299
0.080801	0.820227	0.000315
0.080841	0.806985	0.000165
0.080881	0.815118	0.000111
0.080921	0.832286	0.000236
0.080961	0.830769	0.000310
0.081001	0.816378	0.000201
0.081041	0.817224	0.000101
0.081081	0.833902	0.000177
0.081121	0.839332	0.000284
0.081161	0.826950	0.000230
0.081201	0.821518	0.000111
0.081241	0.834871	0.000131
0.081281	0.845648	0.000245
0.081321	0.837665	0.000246
0.081361	0.828029	0.000133
0.081401	0.836197	0.000102
0.081441	0.849904	0.000199
0.081481	0.847589	0.000245
0.081522	0.836364	0.000159
0.081562	0.838694	0.000091
0.081602	0.852652	0.000154
0.081642	0.856048	0.000229
0.081682	0.845837	0.000182
0.081722	0.842856	0.000095
0.081762	0.854660	0.000118
0.081802	0.862726	0.000202
0.081842	0.855630	0.000195
0.081882	0.848806	0.000110
0.081922	0.856743	0.000093
0.081962	0.867678	0.000168
0.082002	0.864961	0.000197
0.082042	0.856317	0.000129
0.082082	0.859603	0.000082
0.082122	0.871276	0.000135
0.082162	0.873227	0.000187
0.082202	0.864893	0.000146
0.082242	0.863714	0.000083
0.082282	0.874098	0.000106
0.082322	0.880092	0.000168
0.082362	0.873893	0.000158
0.082402	0.869258	0.000092
0.082442	0.876802	0.000085
0.082482	0.885520	0.000144
0.082523	0.882671	0.000161
0.082563	0.876125	0.000106
0.082603	0.879990	0.000075
0.082643	0.889745	0.000118
0.082683	0.890691	0.000155
0.082723	0.883965	0.000119
0.082763	0.884099	0.000073
0.082803	0.893200	0.000095
0.082843	0.897617	0.000141
0.082883	0.892284	0.000129
0.082923	0.889346	0.000079
0.082963	0.896408	0.000078
0.083003	0.903353	0.000123
0.083043	0.900550	0.000133
0.083083	0.895704	0.000089
0.083123	0.899880	0.000068
0.083163	0.908033	0.000103
0.083203	0.908293	0.000129
0.083243	0.902938	0.000099
0.083283	0.904014	0.000066
0.083323	0.911970	0.000085
0.083363	0.915190	0.000120
0.083403	0.910669	0.000107
0.083443	0.909041	0.000069
0.083483	0.915580	0.000071
0.083524	0.921108	0.000107
0.083564	0.918462	0.000111
0.083604	0.914992	0.000076
0.083644	0.919289	0.000062
0.083684	0.926104	0.000091
0.083724	0.925913	0.000110
0.083764	0.921719	0.000084
0.083804	0.923458	0.000059
0.083844	0.930401	0.000077
0.083884	0.932717	0.000103
0.083924	0.928938	0.000091
0.083964	0.928315	0.000061
0.084004	0.934322	0.000065
0.084044	0.938718	0.000093
0.084084	0.936297	0.000094
0.084124	0.933935	0.000066
0.084164	0.938223	0.000057
0.084204	0.943921	0.000081
0.084244	0.943448	0.000094
0.084284	0.940232	0.000072
