# Freq_range	Reflection	Transmission
0.080000	0.788756	0.000320
0.080040	0.789810	0.000301
0.080080	0.791664	0.000296
0.080120	0.793557	0.000306
0.080160	0.794686	0.000305
0.080200	0.795612	0.000288
0.080240	0.797239	0.000278
0.080280	0.799220	0.000284
0.080320	0.800603	0.000288
0.080360	0.801513	0.000276
0.080400	0.802902	0.000263
0.080440	0.804858	0.000265
0.080480	0.806479	0.000271
0.080521	0.807476	0.000265
0.080561	0.808665	0.000250
0.080601	0.810502	0.000248
0.080641	0.812300	0.000254
0.080681	0.813460	0.000253
0.080721	0.814520	0.000240
0.080761	0.816179	0.000233
0.080801	0.818069	0.000238
0.080841	0.819430	0.000240
0.080881	0.820451	0.000231
0.080921	0.821912	0.000221
0.080961	0.823801	0.000223
0.081001	0.825359	0.000228
0.081041	0.826428	0.000222
0.081081	0.827712	0.000211
0.081121	0.829519	0.000210
0.081161	0.831235	0.000215
0.081201	0.832421	0.000213
0.081241	0.833580	0.000203
0.081281	0.835249	0.000198
0.081321	0.837056	0.000202
0.081361	0.838399	0.000203
0.081401	0.839504	0.000195
0.081441	0.841009	0.000188
0.081481	0.842833	0.000190
0.081522	0.844339	0.000193
0.081562	0.845464	0.000188
0.081602	0.846814	0.000180
0.081642	0.848584	0.000179
0.081682	0.850228	0.000183
0.081722	0.851434	0.000181
0.081762	0.852666	0.000173
0.081802	0.854329	0.000170
0.081842	0.856062	0.000173
0.081882	0.857390	0.000174
0.081922	0.858559	0.000167
0.081962	0.860088	0.000162
0.082002	0.861849	0.000164
0.082042	0.863310	0.000166
0.082082	0.864478	0.000162
0.082122	0.865872	0.000156
0.082162	0.867601	0.000155
0.082202	0.869182	0.000158
0.082242	0.870404	0.000156
0.082282	0.871688	0.000150
0.082322	0.873335	0.000148
0.082362	0.875001	0.000150
0.082402	0.876314	0.000150
0.082442	0.877531	0.000145
0.082482	0.879068	0.000142
0.082523	0.880769	0.000143
0.082563	0.882192	0.000144
0.082603	0.883392	0.000141
0.082643	0.884812	0.000136
0.082683	0.886497	0.000136
0.082723	0.888024	0.000138
0.082763	0.889255	0.000136
0.082803	0.890574	0.000132
0.082843	0.892198	0.000130
0.082883	0.893803	0.000132
0.082923	0.895103	0.000132
0.082963	0.896352	0.000128
0.083003	0.897887	0.000125
0.083043	0.899530	0.000126
0.083083	0.900918	0.000127
0.083123	0.902141	0.000124
0.083163	0.903574	0.000121
0.083203	0.905213	0.000121
0.083243	0.906690	0.000122
0.083283	0.907926	0.000121
0.083323	0.909266	0.000117
0.083363	0.910862	0.000116
0.083403	0.912410	0.000117
0.083443	0.913695	0.000117
0.083483	0.914966	0.000114
0.083524	0.916488	0.000112
0.083564	0.918076	0.000113
0.083604	0.919432	0.000113
0.083644	0.920667	0.000111
0.083684	0.922102	0.000108
0.083724	0.923695	0.000108
0.083764	0.925125	0.000109
0.083804	0.926361	0.000108
0.083844	0.927711	0.000105
0.083884	0.929273	0.000104
0.083924	0.930767	0.000106
0.083964	0.932036	0.000105
0.084004	0.933318	0.000102
0.084044	0.934820	0.000101
0.084084	0.936355	0.000102
