# Freq_range	Reflection	Transmission
0.080000	0.788320	0.000298
0.080040	0.789751	0.000293
0.080080	0.791184	0.000289
0.080120	0.792619	0.000285
0.080160	0.794057	0.000280
0.080200	0.795496	0.000276
0.080240	0.796938	0.000272
0.080280	0.798382	0.000268
0.080320	0.799827	0.000264
0.080360	0.801275	0.000260
0.080400	0.802723	0.000256
0.080440	0.804174	0.000253
0.080480	0.805626	0.000249
0.080521	0.807079	0.000246
0.080561	0.808534	0.000242
0.080601	0.809989	0.000239
0.080641	0.811446	0.000235
0.080681	0.812904	0.000232
0.080721	0.814363	0.000229
0.080761	0.815823	0.000226
0.080801	0.817284	0.000223
0.080841	0.818745	0.000220
0.080881	0.820208	0.000217
0.080921	0.821671	0.000214
0.080961	0.823134	0.000211
0.081001	0.824598	0.000208
0.081041	0.826063	0.000205
0.081081	0.827528	0.000203
0.081121	0.828993	0.000200
0.081161	0.830459	0.000197
0.081201	0.831925	0.000195
0.081241	0.833391	0.000192
0.081281	0.834857	0.000190
0.081321	0.836324	0.000187
0.081361	0.837790	0.000185
0.081401	0.839257	0.000182
0.081441	0.840724	0.000180
0.081481	0.842190	0.000178
0.081522	0.843657	0.000176
0.081562	0.845123	0.000174
0.081602	0.846589	0.000171
0.081642	0.848055	0.000169
0.081682	0.849521	0.000167
0.081722	0.850986	0.000165
0.081762	0.852451	0.000163
0.081802	0.853916	0.000161
0.081842	0.855380	0.000159
0.081882	0.856844	0.000157
0.081922	0.858307	0.000156
0.081962	0.859770	0.000154
0.082002	0.861232	0.000152
0.082042	0.862694	0.000150
0.082082	0.864155	0.000148
0.082122	0.865615	0.000147
0.082162	0.867075	0.000145
0.082202	0.868534	0.000143
0.082242	0.869993	0.000142
0.082282	0.871450	0.000140
0.082322	0.872907	0.000139
0.082362	0.874363	0.000137
0.082402	0.875818	0.000135
0.082442	0.877272	0.000134
0.082482	0.878726	0.000132
0.082523	0.880178	0.000131
0.082563	0.881630	0.000130
0.082603	0.883080	0.000128
0.082643	0.884530	0.000127
0.082683	0.885978	0.000125
0.082723	0.887425	0.000124
0.082763	0.888872	0.000123
0.082803	0.890317	0.000122
0.082843	0.891761	0.000120
0.082883	0.893204	0.000119
0.082923	0.894645	0.000118
0.082963	0.896086	0.000117
0.083003	0.897525	0.000115
0.083043	0.898963	0.000114
0.083083	0.900399	0.000113
0.083123	0.901835	0.000112
0.083163	0.903269	0.000111
0.083203	0.904701	0.000110
0.083243	0.906132	0.000109
0.083283	0.907562	0.000108
0.083323	0.908990	0.000107
0.083363	0.910417	0.000106
0.083403	0.911843	0.000105
0.083443	0.913266	0.000104
0.083483	0.914689	0.000103
0.083524	0.916109	0.000102
0.083564	0.917529	0.000101
0.083604	0.918946	0.000100
0.083644	0.920362	0.000099
0.083684	0.921776	0.000098
0.083724	0.923189	0.000097
0.083764	0.924600	0.000096
0.083804	0.926009	0.000096
0.083844	0.927416	0.000095
0.083884	0.928822	0.000094
0.083924	0.930225	0.000093
0.083964	0.931627	0.000092
0.084004	0.933028	0.000092
0.084044	0.934426	0.000091
0.084084	0.935822	0.000090
0.084124	0.937216	0.000089
0.084164	0.938609	0.000089
0.084204	0.940000	0.000088
0.084244	0.941388	0.000087
0.084284	0.942775	0.000086
0.084324	0.944159	0.000086
0.084364	0.945541	0.000085
0.084404	0.946922	0.000084
0.084444	0.948300	0.000084
0.084484	0.949676	0.000083
0.084525	0.951050	0.000083
0.084565	0.952422	0.000082
0.084605	0.953792	0.000081
0.084645	0.955159	0.000081
0.084685	0.956524	0.000080
0.084725	0.957887	0.000080
0.084765	0.959248	0.000079
0.084805	0.960606	0.000078
0.084845	0.961962	0.000078
0.084885	0.963315	0.000077
0.084925	0.964666	0.000077
0.084965	0.966015	0.000076
0.085005	0.967362	0.000076
0.085045	0.968706	0.000075
0.085085	0.970047	0.000075
0.085125	0.971386	0.000074
0.085165	0.972722	0.000074
0.085205	0.974056	0.000073
0.085245	0.975387	0.000073
0.085285	0.976716	0.000073
0.085325	0.978042	0.000072
0.085365	0.979366	0.000072
0.085405	0.980687	0.000071
0.085445	0.982005	0.000071
0.085485	0.983320	0.000070
0.085526	0.984633	0.000070
0.085566	0.985943	0.000070
0.085606	0.987250	0.000069
0.085646	0.988554	0.000069
0.085686	0.989856	0.000069
0.085726	0.991154	0.000068
0.085766	0.992450	0.000068
0.085806	0.993743	0.000067
0.085846	0.995033	0.000067
0.085886	0.996320	0.000067
0.085926	0.997604	0.000066
0.085966	0.998886	0.000066
0.086006	1.000164	0.000066
0.086046	1.001439	0.000065
0.086086	1.002711	0.000065
0.086126	1.003980	0.000065
0.086166	1.005246	0.000065
0.086206	1.006509	0.000064
0.086246	1.007768	0.000064
0.086286	1.009025	0.000064
0.086326	1.010278	0.000063
0.086366	1.011528	0.000063
0.086406	1.012775	0.000063
0.086446	1.014019	0.000063
0.086486	1.015259	0.000062
0.086527	1.016496	0.000062
0.086567	1.017730	0.000062
0.086607	1.018960	0.000062
0.086647	1.020187	0.000062
0.086687	1.021411	0.000061
0.086727	1.022631	0.000061
0.086767	1.023847	0.000061
0.086807	1.025061	0.000061
